-----------------	0	-------------------
radar	0.310981
locat	0.308618
think	0.306347
aircraft	0.291668
northern	0.290275
dark	0.281546
pakistan	0.281252
trench	0.271498
spent	0.265489
never	0.263143
6	0.262241
ill	0.262052
bottom	0.253082
challeng	0.250247
floor	0.248421
ft	0.246962
feet	0.245151
hide	0.242821
35	0.240195
pacif	0.237906
crush	0.236739
mariana	0.235944
16000	0.23498
airplan	0.222848
found	0.219635
id	0.211295
straight	0.203096
turn	0.201188
year	0.166256
data	0.146021
rang	0.14486
screen	0.144784
next	0.139618
beyond	0.133565
equal	0.132394
2	0.130587
display	0.129062
go	0.12485
pressur	0.121553
place	0.107549
us	0.10718
1	0.105257
mean	0.103064
bet	0.100951
australia	0.0985781
happen	0.0953653
reason	0.0949188
indonesia	0.0924417
widen	0.0901815
els	0.0881418
went	0.0817904
mile	0.0773849
involv	0.0751936
badli	0.0735117
must	0.0716513
known	0.0695389
usual	0.0685992
crash	0.0661978
cost	0.0645443
etc	0.0638583
million	0.0636951
possibl	0.0623925
abbott	0.0620068
money	0.0604065
toni	0.0598674
case	0.0583999
say	0.0580495
predict	0.0579445
contribut	0.0577628
high	0.0563623
ground	0.0546566
-----------------	3	-------------------
us	4.9938
involv	4.68554
arent	3.57596
special	3.57388
crazi	3.57365
kind	3.57362
your	3.57127
well	3.33696
directli	2.29785
coverup	2.29169
behalf	2.28861
got	2.04933
give	2.04772
away	1.95433
australia	1.67717
tell	0.89342
capitol	0.874297
area	0.870702
deep	0.832093
land	0.818309
china	0.757786
pilot	0.7487
search	0.449281
quiet	0.431897
found	0.389019
known	0.366185
badli	0.359015
part	0.356632
usual	0.356361
someth	0.356162
intrigu	0.35032
etc	0.348805
predict	0.34803
must	0.344071
didnt	0.334417
previou	0.330376
case	0.327855
pressur	0.293562
plane	0.29314
equal	0.289018
6	0.287081
straight	0.285324
challeng	0.284301
pacif	0.283424
16000	0.282746
mariana	0.280494
floor	0.280229
crush	0.278771
35	0.27859
feet	0.278212
ft	0.278033
trench	0.272653
ill	0.267436
bet	0.259366
bottom	0.249424
7	0.243813
next	0.243382
spent	0.232269
greater	0.231552
claim	0.228605
map	0.227645
deal	0.226246
gain	0.224456
cours	0.214401
least	0.209975
that	0.192267
immedi	0.188421
would	0.173558
shot	0.170045
noth	0.166249
mile	0.160015
american	0.157137
anyth	0.151446
wrong	0.148001
want	0.138623
desper	0.136957
seafloor	0.130864
board	0.130157
unusu	0.120861
need	0.112047
satalit	0.111922
correct	0.107196
million	0.102117
crash	0.099228
ocean	0.0955306
ruin	0.0952767
sulli	0.0921332
read	0.089983
question	0.0891523
hudson	0.0850462
mountain	0.0820071
ask	0.0818341
im	0.0806555
fetch	0.0787289
thought	0.0777196
fli	0.0776421
good	0.0770299
lose	0.0770015
fold	0.0760075
theyll	0.0754454
-----------------	4	-------------------
easi	4.99334
spot	4.97617
shoulder	4.23746
sit	4.18149
would	3.75969
search	2.92719
crew	2.38487
didnt	1.73567
radar	1.63238
without	1.60739
believ	1.2868
far	1.2755
could	1.26895
either	1.26883
fli	1.26691
exampl	1.26618
piec	1.26314
fetch	1.26143
thought	1.25932
mountain	1.25797
im	1.25751
ask	1.25599
idiot	1.2539
hudson	1.25094
lose	1.2441
next	1.23255
sulli	1.23121
land	1.18646
happen	1.18016
wreckag	1.15613
need	1.10953
disappear	1.01392
transpond	0.9825
mysteri	0.965976
paint	0.948029
turn	0.931367
china	0.89449
pakistan	0.894242
northern	0.878759
short	0.874548
life	0.874535
continu	0.868851
tragedi	0.867454
airlin	0.864737
record	0.858448
histori	0.858149
modern	0.855909
realli	0.855191
aviat	0.853384
crash	0.831363
spent	0.821251
found	0.781158
wrong	0.77744
stop	0.766192
part	0.744664
locat	0.73411
plane	0.733277
give	0.710733
noth	0.662355
malaysia	0.635362
australia	0.591588
god	0.588238
flew	0.56264
lot	0.512701
know	0.503054
high	0.495955
contributor	0.495085
govern	0.493821
budget	0.492904
sinc	0.490842
tri	0.489031
cost	0.487197
there	0.484099
abbott	0.480207
fortun	0.47738
commit	0.475621
must	0.473012
usual	0.471788
fool	0.471149
toni	0.465986
known	0.458297
widen	0.457016
airplan	0.45432
case	0.452589
biggest	0.447691
say	0.447609
etc	0.447593
previou	0.447091
intrigu	0.437325
badli	0.435817
predict	0.425759
someth	0.418445
contribut	0.409091
money	0.381639
involv	0.371911
chines	0.369375
seafloor	0.337482
quiet	0.335975
least	0.334702
cours	0.32939
-----------------	5	-------------------
anyon	6.84441
may	6.4754
never	6.11934
execut	5.18582
human	5.13404
theori	5.12295
crash	4.29288
plane	2.85481
look	2.53193
search	1.40095
area	1.26187
pay	0.965711
understand	0.834897
pocket	0.813674
ty	0.804095
next	0.79297
quiet	0.751113
explain	0.666214
china	0.665249
sit	0.560415
someth	0.524907
desper	0.498607
want	0.474965
els	0.425257
unusu	0.419597
involv	0.419213
us	0.391164
thier	0.383462
need	0.373946
money	0.373822
board	0.372327
spent	0.368197
predict	0.36596
badli	0.355123
widen	0.35124
etc	0.35074
intrigu	0.350044
case	0.345039
previou	0.340739
contribut	0.322856
budget	0.319596
abbott	0.313632
biggest	0.313631
say	0.312985
toni	0.31248
spot	0.310904
american	0.30903
fool	0.304987
commit	0.303266
werent	0.298249
found	0.295444
known	0.294425
easi	0.292666
couldnt	0.290589
tri	0.270148
must	0.266828
usual	0.259261
cost	0.257846
sinc	0.257051
there	0.256363
know	0.249676
fortun	0.246213
contributor	0.246126
possibl	0.243301
butt	0.219425
didnt	0.208999
govern	0.206441
correct	0.172208
lot	0.169095
idiot	0.167717
50	0.167537
high	0.159664
australia	0.155729
number	0.151191
wast	0.150896
focu	0.149328
everi	0.148087
time	0.144051
dumb	0.144018
quit	0.143179
take	0.142654
articl	0.142133
ramp	0.140908
noth	0.135137
mani	0.134726
miss	0.131792
highest	0.127665
seen	0.127334
shoulder	0.121666
bid	0.119684
east	0.115155
find	0.0983958
although	0.0974308
probabl	0.0915056
happen	0.0907884
ukrain	0.0903693
disappear	0.0748589
year	0.0724451
wrong	0.0702426
away	0.0682858
-----------------	6	-------------------
7	5.02302
year	3.60458
biblic	3.53671
radar	3.473
passeng	2.11935
transpond	1.95163
noth	1.92654
daniel	1.92138
track	1.91937
union	1.91895
sign	1.91874
european	1.91847
revel	1.91744
halfway	1.91719
politician	1.91708
german	1.91653
agreement	1.9162
thru	1.9159
done	1.91561
jet	1.91494
leader	1.91389
offici	1.91355
effect	1.91336
raptur	1.91301
wound	1.91274
mortal	1.91198
former	1.91124
bet	1.69586
crew	1.68208
aircraft	1.61925
start	1.58894
claim	1.58341
dark	1.57257
antichrist	1.48652
god	1.46389
turn	1.40707
head	1.30544
chines	1.17064
found	0.994456
place	0.903826
flew	0.884742
display	0.811893
screen	0.808924
rang	0.804204
2	0.803116
data	0.801885
beyond	0.798209
airlin	0.752913
respons	0.723414
life	0.715662
short	0.711087
go	0.709164
stop	0.654969
plane	0.635374
paint	0.626576
disappear	0.599218
1	0.594121
indonesia	0.482929
mean	0.465366
ground	0.452403
reason	0.430675
airplan	0.412401
find	0.406002
els	0.395773
old	0.390065
protect	0.373666
corrod	0.36945
theyv	0.36794
consid	0.35846
air	0.349497
75	0.348199
island	0.328496
crash	0.297234
right	0.269163
wreckag	0.257191
50	0.165148
spent	0.163573
part	0.137088
spread	0.135078
australia	0.130905
went	0.12666
month	0.125104
mile	0.114826
educ	0.110403
silli	0.101807
seem	0.101385
18	0.0976469
truth	0.0963357
reveal	0.0960963
60000	0.0952322
lord	0.0945943
money	0.0939124
next	0.0934717
kl	0.0886947
spend	0.0873467
contribut	0.08593
say	0.0829583
toni	0.0801893
fortun	0.0798563
abbott	0.07962
-----------------	7	-------------------
island	5.22378
secret	5.03046
de	5.01676
compound	5.01255
went	3.3566
plane	2.6871
think	2.64198
spread	2.32727
place	1.97698
antichrist	1.87603
last	1.71397
christ	1.70658
jesu	1.70594
truth	1.70559
lord	1.7035
18	1.70332
reveal	1.70062
month	1.6939
still	1.60159
ocean	1.12206
reason	1.02047
ground	0.997788
mean	0.991402
youv	0.986546
caught	0.96567
btw	0.964552
indian	0.962414
origin	0.958836
second	0.957346
nonsens	0.956161
homosexu	0.955926
die	0.955398
mayb	0.94166
dont	0.940882
leav	0.939245
somewher	0.938048
everyth	0.935155
debri	0.934029
assum	0.932127
expert	0.927792
rout	0.920622
indonesia	0.918778
els	0.899161
possibl	0.796262
know	0.78645
without	0.73688
right	0.540047
look	0.495648
turn	0.47988
china	0.435364
transpond	0.427405
time	0.421186
found	0.294915
realli	0.196076
record	0.192713
aviat	0.191572
modern	0.187571
histori	0.186263
biblic	0.172151
happen	0.168129
mysteri	0.167796
tragedi	0.135575
god	0.115456
couldnt	0.114366
lithium	0.111765
batteri	0.106953
due	0.106239
butt	0.104025
fire	0.103664
malaysia	0.101277
werent	0.100877
anyon	0.0985002
never	0.0932404
cargo	0.0859165
crash	0.0732965
may	0.0708096
pocket	0.0691134
ty	0.0672099
explain	0.0656508
understand	0.0630246
locat	0.06177
northern	0.0535992
idiot	0.05216
thier	0.0504568
pakistan	0.0493839
wrong	0.0459049
need	0.0408494
field	0.0331612
world	0.0325012
sit	0.0315908
billion	0.0251592
australia	0.024276
economi	0.0233634
whole	0.0227447
american	0.0222965
caus	0.022244
malaysian	0.0209875
search	0.0201442
want	0.0139676
1	0.0139064
-----------------	8	-------------------
go	5.74055
shame	4.69073
look	4.53232
start	3.95214
concept	3.18065
satellit	3.17747
binocular	3.17726
see	3.16639
entir	3.15908
southern	3.13291
think	2.79609
time	2.70492
anyth	2.69035
one	2.485
year	2.44735
ocean	2.39202
world	2.25839
find	2.08747
idiot	0.721827
werent	0.714295
butt	0.713392
part	0.649218
couldnt	0.61119
75	0.581015
corrod	0.578831
air	0.577496
consid	0.576012
wreckag	0.575161
theyv	0.572155
protect	0.555311
old	0.549305
nonsens	0.544327
caught	0.542584
homosexu	0.5411
die	0.534011
btw	0.524257
second	0.523092
malaysian	0.455023
caus	0.454569
economi	0.449081
whole	0.432435
billion	0.427113
youv	0.423705
sit	0.423612
antichrist	0.408977
1	0.381768
believ	0.369459
theyll	0.34995
immedi	0.345271
map	0.343507
greater	0.343251
least	0.341761
seafloor	0.341637
gain	0.341456
spread	0.339668
cours	0.338731
deal	0.332248
bid	0.31934
without	0.315105
number	0.314346
highest	0.313798
everi	0.312759
take	0.312146
terrorist	0.304914
mani	0.302828
claim	0.299181
probabl	0.297418
miss	0.276421
know	0.271281
although	0.259523
seen	0.258003
would	0.252887
thier	0.208476
explain	0.207419
understand	0.199758
pocket	0.198904
els	0.196447
ty	0.195585
well	0.191826
still	0.187829
away	0.161217
found	0.134844
pay	0.125341
paint	0.124296
sulli	0.123246
lose	0.120614
hudson	0.118075
mountain	0.114906
thought	0.113959
im	0.113858
either	0.113342
fetch	0.112409
biblic	0.111713
piec	0.111585
exampl	0.109859
far	0.109342
ask	0.10931
could	0.10448
china	0.101088
fli	0.0948107
-----------------	9	-------------------
correct	9.37613
id	5.46919
hide	5.4412
that	4.9682
right	4.80892
airplan	4.78305
area	4.37282
man	3.00889
laundri	2.99843
hope	2.9979
list	2.99641
putin	2.99634
serv	2.99553
nwo	2.99463
pretti	2.99195
keep	2.99091
thing	2.98852
obviou	2.97373
nice	2.69218
plane	2.67654
million	2.22809
mile	2.20765
mate	2.19901
silli	2.18883
spend	2.18602
kl	2.18385
60000	2.18169
seem	2.17698
educ	2.16589
50	2.06606
pilot	1.56043
noth	1.54448
here	1.48355
like	1.39293
went	1.38634
one	1.34347
world	1.31987
think	1.18897
head	1.18705
issu	1.13003
simpl	1.12872
plain	1.12778
bill	1.12755
australian	1.12686
foot	1.12669
taxpay	1.12436
still	1.11253
malaysia	1.10457
deep	0.898953
ocean	0.780994
look	0.637719
spent	0.620761
theori	0.616408
human	0.616047
possibl	0.612734
search	0.601471
without	0.571195
shoulder	0.564629
found	0.549025
due	0.533071
fire	0.525346
batteri	0.523321
rout	0.518948
expert	0.514433
debri	0.503145
assum	0.502595
lithium	0.501034
execut	0.500258
bs	0.499406
everyth	0.496511
cargo	0.496182
leav	0.491384
somewher	0.490651
mayb	0.48321
dont	0.482012
know	0.479775
china	0.469757
origin	0.405587
crash	0.397191
continu	0.389591
mysteri	0.3735
next	0.373403
indian	0.369691
equal	0.363791
straight	0.341946
place	0.338834
year	0.335491
bottom	0.332229
australia	0.328717
mariana	0.320309
crush	0.318881
pressur	0.312213
16000	0.310174
35	0.309522
feet	0.302187
ft	0.29653
pacif	0.293244
dumb	0.292739
quit	0.289109
focu	0.286707
