-----------------	0	-------------------
worth	1.71117e-11
kind	1.70396e-11
exist	1.69788e-11
normal	1.65985e-11
go	1.63281e-11
wonder	1.60765e-11
due	1.58203e-11
concern	1.57919e-11
invest	1.53551e-11
third	1.51181e-11
asham	1.50298e-11
parti	1.50297e-11
moron	1.50113e-11
number	1.49189e-11
suffer	1.47605e-11
memori	1.46066e-11
probabl	1.45355e-11
theori	1.42764e-11
-----------------	8	-------------------
perth	0.00338113
point	0.00258773
peopl	0.00258773
side	0.00258773
sonar	0.00258773
scan	0.00258773
mh370	0.00258773
239	0.00258773
1200	0.00258773
citi	0.00258773
2000	0.00258773
becom	0.00258773
8	0.00258773
march	0.00258773
west	0.00258773
radar	0.00258773
hit	0.00258773
airlin	0.00258773
believ	0.00217743
led	0.00195696
center	0.00195696
seri	0.00195696
ping	0.00195696
locat	0.00195696
mile	0.001725
australian	0.00172165
board	0.00171281
disappear	0.00171281
flight	0.00171281
malaysia	0.00169337
author	0.00147695
black	0.0014452
box	0.00144519
dwindl	0.00144225
unpreced	0.00144225
kay	0.00144225
deepest	0.00144225
put	0.00144221
miss	0.00144221
level	0.00144221
might	0.00144221
australia	0.00144221
indian	0.00144221
ever	0.00144221
soon	0.0014422
jetlin	0.00144219
turn	0.00125087
malaysian	0.00105014
ocean	0.000993839
may	0.000993278
km	0.000971028
hope	0.000952964
reuter	0.000951144
scour	0.000930754
risk	0.00091843
equip	0.00091843
dive	0.000918426
sign	0.000764928
wreckag	0.000712743
underwat	0.00070752
drone	0.000697865
navi	0.000691383
us	0.000684347
area	0.000581357
plane	0.000527596
floor	0.000491844
week	0.000379447
life	0.000291094
almost	0.000291094
past	0.000291094
batteri	0.000291093
expect	0.000291093
without	0.000291093
signal	0.000140452
two	0.000122519
johnni	7.01227e-10
made	3.12158e-10
littl	2.15235e-10
decis	1.6052e-10
movi	1.50433e-10
crush	1.49937e-10
anim	1.39527e-10
water	1.38625e-10
goos	1.31755e-10
wild	1.31103e-10
damag	1.30852e-10
china	1.28301e-10
rust	1.23942e-10
next	1.16833e-10
ef	1.16357e-10
metal	1.14632e-10
everyday	1.13906e-10
chase	1.12159e-10
american	1.1058e-10
human	1.09889e-10
headlin	1.09789e-10
look	1.08324e-10
ruin	1.06294e-10
deep	1.05203e-10
wrap	1.01736e-10
-----------------	9	-------------------
continu	0.00355246
regroup	0.00353158
reconsid	0.00353158
could	0.00313073
best	0.00313073
defenc	0.00313073
hishammuddin	0.00313073
hussein	0.00313073
paus	0.00313073
vow	0.00313073
even	0.00313073
scour	0.00271999
malaysia	0.00240968
call	0.00235603
comment	0.00235603
offic	0.00235603
clarifi	0.00235603
chang	0.00235603
ask	0.00235603
newspap	0.00235603
alway	0.00217177
reuter	0.00205407
area	0.00184323
would	0.00178362
drone	0.00159194
suggest	0.0014758
minist	0.0014709
dont	0.00137277
stop	0.00137277
abbott	0.00131761
may	0.00125009
wreckag	0.000841289
author	0.00077866
find	0.000653997
news	0.000385133
told	0.000385132
confer	0.000385131
matter	0.000385131
approach	0.000385131
kuala	9.0972e-05
lumpur	9.0972e-05
ever	3.10892e-05
might	3.10886e-05
put	3.10885e-05
indian	3.10884e-05
level	3.10884e-05
miss	3.10884e-05
soon	3.10879e-05
australia	3.10878e-05
jetlin	3.10817e-05
deepest	3.10509e-05
kay	3.10508e-05
unpreced	3.10508e-05
dwindl	3.10508e-05
turn	1.22712e-05
floor	8.33864e-06
perth	6.87358e-06
focus	5.98012e-06
ping	3.92393e-06
seri	3.92391e-06
center	3.92389e-06
led	3.92384e-06
locat	3.92374e-06
wrong	2.99132e-06
hunt	2.99087e-06
estim	2.99013e-06
month	2.9901e-06
take	2.98957e-06
previou	2.64144e-06
sign	9.40939e-07
dive	3.34939e-08
equip	3.3298e-08
risk	3.32852e-08
ufo	1.16456e-09
never	4.86064e-10
contin	1.81812e-10
mu	1.81812e-10
sunken	1.81812e-10
advanc	1.81811e-10
employ	1.45101e-10
alreadi	1.07865e-10
found	8.79058e-11
everi	8.65622e-11
give	8.42413e-11
anyth	8.18488e-11
stori	7.73347e-11
forward	6.41472e-11
pleas	5.89553e-11
pull	5.6524e-11
deep	5.63509e-11
dimens	5.53585e-11
headlin	5.3905e-11
noth	5.32773e-11
unknown	5.21197e-11
interest	5.16307e-11
forget	4.85725e-11
happen	4.55328e-11
case	4.18579e-11
crazi	3.93741e-11
pong	3.7563e-11
