-----------------	0	-------------------
searcher	0.000921325
next	0.000919573
anniversari	0.000919552
30day	0.000918184
commit	0.000916944
accord	0.000910797
probe	0.000901352
held	0.000893095
later	0.000883694
flew	0.000882955
releas	0.000874494
—	0.000872512
date	0.00086848
logo	0.000858945
handl	0.00085467
criticis	0.000845397
deserv	0.000840251
penang	0.00082858
caus	0.000826399
interim	0.000822098
ralli	0.000818448
heard	0.000818448
never	0.000809169
analys	0.000802182
fuel	0.000801914
implic	0.000796768
fallen	0.000790316
profil	0.000790316
financi	0.000787033
partner	0.000778786
independ	0.000778028
liow	0.000768976
account	0.000765584
matter	0.000764707
complet	0.000763442
hour	0.000762842
370	0.000759883
air	0.000753299
unnot	0.000741747
januari	0.000741352
good	0.000727279
comput	0.00072296
fli	0.000720635
rang	0.000716537
alarm	0.000707497
mention	0.000706393
govern	0.000703787
run	0.000699861
read	0.000675847
lithium	0.000675582
ion	0.000675582
wood	0.000674427
disast	0.00067259
save	0.000672479
prior	0.000672221
kin	0.0006718
public	0.000662237
civilian	0.000661824
swath	0.000661539
note	0.00066075
error	0.000660718
-----------------	4	-------------------
metal	0.00333423
sq	0.00207112
amer	0.00204152
alzaquan	0.00204152
hamzah	0.0019052
mackowiak	0.00187729
km	0.00181899
najib	0.00173482
reunion	0.00167296
manufactur	0.00161578
televis	0.00160516
fragment	0.00159221
confirm	0.00158345
inde	0.00157381
color	0.00148404
breakthrough	0.00141447
damag	0.00140703
wing	0.00139076
deliber	0.00130278
john	0.00128422
direct	0.00123575
structur	0.00120831
prosecutor	0.00117922
segment	0.00117715
repres	0.00117265
microscop	0.00115099
reuter	0.00115063
island	0.00114942
examin	0.0011202
real	0.00109731
see	0.00108296
flaperon	0.00107732
barnacl	0.00107645
flap	0.00107143
enrout	0.00105155
technic	0.00103212
provid	0.00103017
chapter	0.00102644
han	0.00102644
harri	0.00102644
515	0.00102644
crystal	0.00102644
slice	0.00102644
address	0.00102644
presumpt	0.00102644
bracket	0.00102644
beyond	0.00101927
put	0.0010143
aeronaut	0.0010096
intern	0.000957778
must	0.000953202
scott	0.000949892
inc	0.000938964
former	0.000937161
team	0.000933355
clue	0.000929288
shore	0.000923693
mainland	0.000922527
3700	0.000906491
2300	0.000906491
wit	0.000882704
siva	0.000880373
suppli	0.000864753
facil	0.000864385
uniqu	0.000854239
60000	0.00085001
hepher	0.000834842
tell	0.000834812
write	0.000831761
aerospac	0.000807927
document	0.000804555
match	0.000802758
tim	0.000797092
heavi	0.000795043
beach	0.000787545
firm	0.000782678
switch	0.000780985
liow	0.000770844
edit	0.000769113
someon	0.000767794
there	0.000766442
doubt	0.000764937
strong	0.000763448
resolv	0.000758807
open	0.00075493
polic	0.000752537
piec	0.000751836
extend	0.000750124
today	0.000747762
discov	0.000743547
mark	0.000742658
serial	0.000742453
quit	0.000736711
everyth	0.000728005
consult	0.000721265
declar	0.000718442
patch	0.000714378
short	0.000712973
sea	0.00070929
heart	0.000706985
-----------------	5	-------------------
rel	0.00299727
—	0.00274571
wang	0.00228157
370	0.00225611
husband	0.00224069
mother	0.00182034
truth	0.00177036
news	0.00166951
want	0.00165033
li	0.00158284
kin	0.00147955
gather	0.00142127
chines	0.00140978
closur	0.00138086
compens	0.00136072
evid	0.00135311
nathan	0.0013196
jiang	0.00131518
pray	0.00128177
tshirt	0.00128177
daughter	0.00126995
noth	0.00126155
feel	0.00124977
zhang	0.00123679
accept	0.00123415
mani	0.00123354
whose	0.001225
never	0.00119566
answer	0.00119128
suffer	0.00116848
govern	0.00115304
zealand	0.00114563
attend	0.00112041
airasia	0.00111989
sunday	0.0011164
brother	0.00109961
concret	0.00108247
true	0.00107415
bodi	0.00107335
secur	0.0010712
aboard	0.00105891
writer	0.00104087
dont	0.00103833
watch	0.0010375
sinc	0.00103451
conclus	0.00102372
wait	0.00100814
love	0.000986788
gome	0.000986494
still	0.000978575
difficult	0.00097814
read	0.00096895
hui	0.000966367
accid	0.000962633
contribut	0.0009557
heart	0.000950915
son	0.000939676
dozen	0.000939072
without	0.000936981
demand	0.000931892
aliv	0.000929183
week	0.000906875
process	0.000904752
azharuddin	0.00090406
must	0.000902916
see	0.000884797
china	0.000880508
announc	0.000879817
press	0.000877827
ap	0.000877747
paul	0.000868941
need	0.000856126
refus	0.000844251
express	0.000833566
white	0.000833127
hope	0.000833121
know	0.00083121
grief	0.000829976
declar	0.00082878
templ	0.000826768
next	0.000818908
group	0.000818775
truli	0.00081567
give	0.00081297
seem	0.000812675
daisi	0.000808145
move	0.000804427
speak	0.000795336
releas	0.000794855
home	0.000789726
anyth	0.000789189
sara	0.000787266
us	0.000782291
live	0.000773854
loss	0.000773318
center	0.000769432
interview	0.000763051
offic	0.000760861
held	0.000760541
tribut	0.000755716
-----------------	6	-------------------
la	0.00475135
16	0.00253942
aziz	0.00252087
suitcas	0.00229407
bottl	0.0020259
reunion	0.00192494
piec	0.00184379
main	0.00180453
laboratori	0.00175389
airport	0.00170542
rollercoast	0.00168614
civil	0.00166855
evid	0.00166634
victim	0.0016594
sourc	0.0016505
afp	0.00164866
puzzl	0.00162586
cleanup	0.00154617
francisco	0.0014805
emot	0.00146993
discov	0.00145605
toulous	0.00143929
franc	0.00143305
pari	0.0014064
wing	0.00138698
local	0.00135953
san	0.00134536
friday	0.00134442
number	0.0013407
torn	0.00132746
plausibl	0.00129879
rogu	0.00129201
island	0.00128595
primarili	0.00125438
terror	0.00124383
bottom	0.00122689
curiou	0.00122689
hundr	0.00122562
wash	0.00121168
convinc	0.00119094
saint	0.00117829
pain	0.00116682
rocki	0.00115567
abdul	0.00115268
discoveri	0.00114104
saturday	0.00114099
scientist	0.00113156
modif	0.00111896
near	0.00111308
plot	0.00110299
dolan	0.00109426
warn	0.00109375
giant	0.00109306
mark	0.00107629
2013	0.00106731
657bb	0.00106731
miner	0.00106731
somehow	0.00106622
comb	0.00106333
2500	0.00106133
field	0.0010604
deputi	0.00105057
structur	0.00104859
down	0.00103933
studi	0.00103736
bea	0.00103433
failur	0.00102881
object	0.0010192
kaprawi	0.00101857
greatest	0.00101489
hijack	0.00100923
asiana	0.00100524
along	0.00100224
solv	0.000999667
revers	0.000988406
polic	0.000973271
current	0.000963844
precis	0.000955587
gmt	0.000950753
4000	0.000944968
clear	0.000943663
truss	0.000940873
baffl	0.000938575
three	0.000936806
model	0.000932402
dispers	0.00092499
mechan	0.000923571
confirm	0.000920348
metal	0.000917887
bear	0.000913261
float	0.000903827
send	0.000884428
offcours	0.000884141
analysi	0.000879481
almost	0.000871286
tytelman	0.000866874
action	0.000866779
conspiraci	0.000864438
identifi	0.000854893
indonesian	0.000849925
-----------------	7	-------------------
flaperon	0.00355716
island	0.00268523
prosecutor	0.00240898
refin	0.00220863
reunion	0.00219857
august	0.00202977
somewher	0.00200923
juli	0.00199977
cautiou	0.00198079
wing	0.00192182
aziz	0.00169034
najib	0.00166406
largest	0.00164983
squar	0.00160898
illfat	0.00160568
histori	0.00159515
confirm	0.00154874
number	0.00153914
high	0.00150449
29	0.00145705
kilometr	0.0014462
conclus	0.00143416
probabl	0.00138766
seafloor	0.00135816
spark	0.00131864
discov	0.00131569
kaprawi	0.00131179
came	0.00130685
elsewher	0.0013042
120000	0.0013017
multin	0.00125738
announc	0.00123698
ran	0.00122288
definit	0.00119797
express	0.00117883
april	0.00117351
meet	0.00117329
veer	0.00117208
path	0.0011532
object	0.00115156
prime	0.00114155
17	0.00112335
serial	0.00111403
territori	0.0011118
razak	0.00110125
forward	0.00110081
statement	0.00108941
tragic	0.00107664
correspond	0.00107315
twometrelong	0.0010318
expand	0.00102383
indic	0.00101208
septemb	0.00101191
biggest	0.00100107
possibl	0.000997222
hint	0.000981838
thursday	0.000980802
oper	0.000972461
shore	0.00095685
ago	0.000954816
discoveri	0.000953298
afp	0.000949223
fuel	0.000943704
doubt	0.000940921
ambigu	0.000932996
abdul	0.000930763
coloss	0.00093042
5	0.00092744
link	0.000915051
deputi	0.000893664
inexplic	0.000892697
pari	0.000887201
examin	0.000871392
match	0.000839527
doom	0.000828184
oversea	0.000826934
test	0.000826215
piec	0.00082213
host	0.000821253
proof	0.000816063
rise	0.00080873
caus	0.000806024
formal	0.000805835
baffl	0.0008
earli	0.00079304
maldiv	0.000778969
sit	0.000777401
franc	0.000767875
paint	0.000763158
certainti	0.000763098
perhap	0.000749079
right	0.000732401
closer	0.000728393
might	0.000719261
man	0.000710241
quick	0.00070575
shed	0.000692434
myriad	0.000690738
excit	0.000690738
wave	0.000685515
-----------------	8	-------------------
begu	0.00774861
stone	0.00241468
fragment	0.00240058
johnni	0.00200723
luggag	0.00200256
wing	0.00185299
beach	0.00171282
realli	0.00162017
local	0.00161966
zip	0.00158394
nobodi	0.00158393
weird	0.00149787
realiz	0.00140815
yesterday	0.00139614
370	0.00134915
bag	0.00129206
piec	0.00128977
compon	0.00128284
fuell	0.00127447
materi	0.00126804
studi	0.00122777
paid	0.00118356
cleanup	0.00114569
southwestern	0.00111358
reunion	0.00103011
attent	0.00102739
pick	0.00102478
volcan	0.00102295
verifi	0.00098759
thursday	0.00098498
suitcas	0.000955839
island	0.000900176
didnt	0.000900044
associ	0.000891286
polic	0.000883201
grind	0.000882478
sand	0.000882478
spice	0.000882478
toulous	0.000869188
travel	0.000857228
member	0.000833815
whether	0.000811554
desol	0.000750822
big	0.000733916
rock	0.000727196
couldnt	0.000727195
favorit	0.000727195
corrobor	0.000727195
soccer	0.000727195
freedom	0.000727195
46	0.000727195
flower	0.000727195
proud	0.000727195
batter	0.000727195
surf	0.000727195
fame	0.000727195
kid	0.000727195
worker	0.000706827
knew	0.00068914
sent	0.000665585
memori	0.000652599
prais	0.000652599
wouldnt	0.000649095
colleagu	0.000649095
specul	0.00064575
plant	0.000644025
call	0.000639794
la	0.000637644
station	0.000637279
long	0.000609443
supervisor	0.000598611
microscop	0.000564626
give	0.000563011
collect	0.000557856
maintain	0.000552007
morn	0.000549977
site	0.000542182
walk	0.000536917
tropic	0.000536917
mayb	0.000533947
discov	0.000512774
edg	0.00050557
razak	0.000493053
sinc	0.000492784
account	0.000488516
home	0.000487125
import	0.000486121
life	0.000480825
bottl	0.00047749
tytelman	0.000476358
metal	0.000474863
respect	0.00046908
analyz	0.000465895
airplan	0.000459656
match	0.00045835
signific	0.000457437
immedi	0.000456326
—	0.00045412
event	0.000452111
explain	0.000450205
-----------------	9	-------------------
dolan	0.00422992
fugro	0.00327164
squar	0.00234067
seab	0.00227259
ship	0.00220844
underwat	0.0021536
phoenix	0.00211749
metr	0.00208361
sonar	0.00198477
zone	0.00196699
vessel	0.00195057
level	0.00188058
map	0.00182113
jacc	0.00171714
kilomet	0.00156813
jointli	0.00155127
condit	0.0015177
atsb	0.00150101
weather	0.00137738
kilometr	0.0013695
remot	0.00136544
autonom	0.00131071
featur	0.00129141
deep	0.00128841
vehicl	0.00125273
towfish	0.00123974
terrain	0.00121694
depth	0.00119601
far	0.00118599
commission	0.00116488
use	0.00115564
winter	0.00111181
bureau	0.00110904
fund	0.00109963
million	0.00109838
equip	0.00107091
there	0.00102291
hunt	0.00101038
feet	0.000996538
octob	0.000992546
go	0.000985094
volcano	0.000970457
seafloor	0.000964369
shipwreck	0.0009472
equat	0.00094391
field	0.000943078
boost	0.000939368
three	0.000938177
prioriti	0.000909822
complex	0.000908804
data	0.000906874
4000	0.000903087
sea	0.000894015
manmad	0.000891161
floor	0.000886015
fourth	0.000878341
undersea	0.000874346
camera	0.00086933
chief	0.000865255
martin	0.000859561
western	0.000853349
haul	0.000853091
1100	0.000847132
mountain	0.00084411
reveal	0.000842956
join	0.000838627
tow	0.000838415
af447	0.000821447
larg	0.000811662
ridg	0.000809903
oper	0.000805199
beyond	0.000802527
1800	0.000783765
previous	0.000778501
scan	0.000776551
size	0.000774349
prove	0.000769604
probe	0.000768012
take	0.00076754
imag	0.000767137
mostli	0.000763267
poor	0.00074826
improv	0.000746763
expand	0.000743002
arc	0.000740009
unchart	0.000725807
water	0.000722467
likelihood	0.000717386
highresolut	0.000716986
scour	0.000714637
afp	0.000713157
rest	0.000699681
concentr	0.000693259
contain	0.000692501
recoveri	0.000683756
100	0.000679201
massiv	0.000676316
pull	0.000675383
earlier	0.000675315
cover	0.000674961
