-----------------	0	-------------------
satalit	0.233985
mani	0.228644
run	0.227534
pakistan	0.222785
everyth	0.216216
bomb	0.215489
jack	0.212679
countri	0.211522
arm	0.210392
get	0.209705
sky	0.209435
innuendo	0.207673
sexual	0.207673
brit	0.207673
eras	0.207673
crew	0.207313
2014	0.206269
inform	0.204512
navi	0.201234
futur	0.199342
right	0.197894
rocket	0.196847
lock	0.195351
prison	0.195092
sorri	0.18717
solv	0.186381
na	0.185441
level	0.184814
usual	0.184248
gon	0.183568
stupid	0.183222
russia	0.18191
tortur	0.181791
explod	0.181115
also	0.179353
911	0.179273
boy	0.178674
consid	0.177394
take	0.173184
confus	0.172602
bozo	0.172127
ceas	0.172114
face	0.17181
-----------------	2	-------------------
govern	5.64464
malaysian	4.67905
lie	1.93205
hide	1.5632
right	1.32195
militari	1.10285
incompet	0.920553
mind	0.786502
conspiraci	0.775447
stupid	0.677936
know	0.674945
base	0.648745
peopl	0.61963
told	0.58746
obama	0.539172
anyth	0.533968
chines	0.523793
mh370	0.518369
comment	0.510753
would	0.50314
keep	0.503073
day	0.501011
credibl	0.474971
full	0.471952
thing	0.459103
airlin	0.455275
inform	0.44181
transpar	0.436383
like	0.427546
flight	0.417212
regim	0.41096
search	0.400367
forthcom	0.398207
lot	0.394016
offici	0.390509
clue	0.383673
muslim	0.374187
corrupt	0.372326
establish	0.360882
inept	0.360409
doctor	0.359681
beij	0.358055
least	0.357378
exist	0.355341
malay	0.35228
learn	0.350451
lack	0.343763
video	0.34185
shot	0.332594
mani	0.331423
wont	0.324728
chanc	0.319684
misdirect	0.310554
miss	0.304027
everyth	0.30358
arriv	0.301953
distrust	0.30033
obvious	0.298825
agenc	0.292415
care	0.291613
debacl	0.290203
malaysia	0.290038
page	0.289329
useless	0.274229
stori	0.271827
releas	0.271514
respons	0.265508
rather	0.265077
that	0.264215
tom	0.258264
may	0.257393
media	0.254905
wreck	0.25436
mysteri	0.250565
come	0.245707
reason	0.24389
plane	0.240989
imbecil	0.240806
steal	0.237629
tri	0.237007
worldli	0.236397
ran	0.23456
terrorist	0.233314
modern	0.232313
dirt	0.230754
oh	0.22952
be	0.225044
proof	0.219601
listen	0.21957
attack	0.218111
downright	0.21781
disgust	0.217657
well	0.216859
protect	0.213302
ineptitud	0.211076
done	0.210192
part	0.209766
thank	0.205868
polit	0.203853
handl	0.203809
-----------------	3	-------------------
cnn	5.98818
news	4.12119
break	1.74876
stori	1.27018
sad	0.902165
need	0.856628
week	0.833382
might	0.742501
coverag	0.67445
stop	0.598349
report	0.587065
time	0.568159
6	0.567354
good	0.561152
even	0.557147
jet	0.540062
figur	0.481778
thrill	0.468695
miss	0.44084
247	0.420609
give	0.398801
found	0.389307
troubl	0.371728
ongo	0.369354
close	0.341584
new	0.341446
sever	0.337924
black	0.336816
anoth	0.334414
lost	0.324283
continu	0.294849
gawd	0.292569
reason	0.291287
better	0.288506
messiah	0.282454
prais	0.282445
liber	0.281144
2	0.280012
ive	0.275753
remain	0.272201
seen	0.269485
dear	0.263979
determin	0.249528
dem	0.247491
teas	0.239913
next	0.237211
where	0.236761
wall	0.230249
day	0.227455
becom	0.227254
everyth	0.226654
must	0.222367
interest	0.222189
quick	0.213717
goofi	0.207275
faux	0.207275
ann	0.200384
mad	0.196209
didnt	0.195753
martin	0.195241
hit	0.194512
rumor	0.193348
row	0.193165
stretch	0.193035
simul	0.190603
bought	0.190208
cant	0.189588
nbc	0.189547
theyv	0.18694
larri	0.186173
exploit	0.18555
send	0.184082
spend	0.182348
king	0.178767
msnbc	0.178493
there	0.177719
state	0.177684
three	0.176424
anyth	0.175043
shake	0.171828
run	0.167852
disgust	0.16763
rate	0.16519
start	0.161559
hole	0.161067
4	0.155841
broadcast	0.152154
watch	0.150107
probabl	0.147252
fox	0.146664
sold	0.143312
desper	0.140513
yet	0.140431
season	0.139857
island	0.13985
tv	0.134598
get	0.134204
see	0.13345
hard	0.133181
believ	0.130156
-----------------	4	-------------------
know	3.48843
one	2.56911
dont	2.53816
happen	2.33543
believ	2.09121
find	2.05581
think	2.05142
peopl	2.04655
get	1.70281
world	1.59512
say	1.46237
famili	1.36174
want	1.30701
hope	1.29394
cant	1.27954
plane	1.25282
thing	1.2204
malaysia	1.18982
still	1.12337
phone	1.0864
sure	1.05639
theori	1.01517
cell	0.948198
call	0.939441
im	0.897738
need	0.895345
realli	0.894169
like	0.855104
see	0.849434
your	0.812956
answer	0.811965
that	0.807173
someon	0.799107
lost	0.776839
mani	0.725515
look	0.7136
possibl	0.708221
passeng	0.706508
truth	0.705019
disappear	0.689895
never	0.669023
even	0.655076
god	0.648246
time	0.644444
planet	0.611567
anyon	0.602814
good	0.583614
took	0.580649
everi	0.576298
heard	0.569551
technolog	0.564365
closur	0.560587
go	0.55923
report	0.558688
first	0.552697
much	0.54797
live	0.547024
countri	0.540991
idea	0.527711
miss	0.527657
past	0.524875
didnt	0.515654
comment	0.50895
tri	0.50668
fact	0.502825
love	0.495114
anyth	0.494387
person	0.493379
mean	0.48167
attack	0.47739
work	0.476368
way	0.472811
flight	0.46624
hard	0.465416
conspiraci	0.465277
expert	0.458067
mayb	0.457562
ever	0.451747
search	0.451372
idiot	0.449133
stop	0.440346
hear	0.43784
give	0.431618
make	0.430085
well	0.420076
stori	0.418924
lol	0.414045
seem	0.413948
terrorist	0.413777
gone	0.409295
may	0.408835
everyon	0.407125
let	0.40356
opinion	0.40238
help	0.402171
jet	0.400378
moron	0.397724
back	0.394364
alien	0.392837
yet	0.389068
-----------------	5	-------------------
fuel	3.52443
pilot	2.39267
ran	2.15783
would	2.06309
flight	1.64196
black	1.41695
ping	1.35559
box	1.3242
fli	1.06342
plane	1.05864
board	1.0424
like	1.02563
china	0.989559
air	0.939016
fire	0.93575
aircraft	0.923776
sound	0.913495
could	0.860186
known	0.848336
satellit	0.843197
altitud	0.80015
passeng	0.784836
locat	0.773542
shot	0.767212
oxygen	0.69591
last	0.692816
took	0.691789
someth	0.683229
batteri	0.661595
cabin	0.661383
caus	0.63342
calcul	0.628035
engin	0.620993
left	0.61092
rout	0.610661
turn	0.607723
power	0.607685
signal	0.606401
fishi	0.594926
comput	0.592931
much	0.587447
smoke	0.58513
error	0.574823
case	0.566398
day	0.562263
go	0.561563
path	0.554342
pressur	0.553658
make	0.54663
run	0.536049
everyon	0.534406
may	0.532177
wouldnt	0.52127
transpond	0.52009
hour	0.517799
fri	0.512393
went	0.505387
doesnt	0.502972
set	0.499303
time	0.497376
system	0.494133
flew	0.490678
chang	0.490488
articl	0.482687
pass	0.469545
sens	0.462934
check	0.456123
pay	0.445369
wrong	0.433693
crew	0.430564
370	0.42829
match	0.428163
around	0.422288
radar	0.416665
made	0.413104
10	0.41132
radio	0.409295
feet	0.40877
mile	0.405857
control	0.399952
oil	0.398533
never	0.396431
suicid	0.394874
cours	0.384493
airspe	0.383429
head	0.381912
purpos	0.378156
lot	0.37731
elt	0.371436
simpli	0.368615
7	0.368378
assum	0.3649
way	0.362282
south	0.36044
45000	0.35483
area	0.352628
littl	0.351373
abl	0.345736
level	0.344999
airlin	0.344555
-----------------	6	-------------------
cover	7.47937
proof	1.39289
whole	1.02739
big	0.989059
thing	0.881773
shot	0.807419
anyth	0.626661
think	0.577388
truth	0.557609
never	0.53975
close	0.482347
restrict	0.430043
space	0.393259
first	0.38429
malaysia	0.375983
place	0.355128
air	0.352379
use	0.349719
cnn	0.346459
didnt	0.340756
occup	0.324626
someth	0.323472
begin	0.319916
wont	0.313102
oper	0.298923
anyon	0.295767
net	0.295003
wait	0.294346
come	0.290057
like	0.279475
way	0.278271
western	0.268304
that	0.262718
desert	0.260398
cant	0.253375
need	0.248791
long	0.234662
public	0.233397
believ	0.232607
missil	0.230089
hi	0.223133
expect	0.21982
hide	0.219237
australia	0.218456
track	0.215845
bs	0.215823
wreck	0.209671
murki	0.206265
jack	0.204766
misdirect	0.201526
origin	0.19987
row	0.198854
stretch	0.198825
govern	0.195205
know	0.189544
probabl	0.18896
hell	0.188294
goe	0.187681
roughli	0.181706
disconnect	0.180524
manipul	0.18018
keep	0.179732
week	0.178411
airlin	0.177815
usa	0.177577
thrill	0.168718
simpl	0.166029
evid	0.159691
twa	0.159658
800	0.159658
plain	0.159164
assum	0.155532
murder	0.15508
destruct	0.154976
fli	0.154937
anymor	0.154912
247	0.153611
date	0.151772
deliber	0.151508
dead	0.145558
said	0.145529
read	0.144766
planei	0.143074
4	0.142205
destroy	0.141131
movi	0.140168
full	0.138618
cruis	0.134967
2014	0.134532
much	0.133842
sit	0.124999
2	0.120973
water	0.120501
camouflag	0.118919
takeoff	0.117962
biolog	0.117858
children	0.117784
911	0.115639
flight	0.114467
michel	0.113481
-----------------	7	-------------------
diego	3.75745
garcia	3.4452
island	2.09649
googl	1.78813
flag	1.41244
fals	1.25839
zapata	1.23739
cia	1.05197
ha	0.991563
own	0.933944
control	0.926353
look	0.758434
anyon	0.741796
shell	0.697997
mossad	0.689945
attack	0.688785
bay	0.657636
went	0.655091
theyll	0.652338
bush	0.625817
search	0.621648
pig	0.61866
cyberjack	0.61866
g	0.618651
compani	0.616724
ping	0.616078
north	0.613263
sr	0.611614
exactli	0.610317
malaysia	0.584324
iran	0.582757
park	0.577252
mechan	0.576064
oper	0.575399
israel	0.56906
mh370	0.557046
base	0.548042
seen	0.532551
911	0.525748
run	0.511189
late	0.508498
britain	0.504084
plane	0.493803
former	0.475432
dead	0.426825
long	0.425191
explain	0.423606
forgot	0.419991
doctor	0.400534
china	0.377422
near	0.371979
moron	0.360367
youtub	0.358426
spanish	0.338416
shortstop	0.338416
grate	0.338396
golfer	0.319143
70	0.310739
navi	0.304882
person	0.301813
deep	0.301576
way	0.296493
check	0.269444
disappear	0.261
earth	0.257451
move	0.257299
militari	0.248753
naval	0.242707
press	0.234782
gilligan	0.23018
nada	0.21962
next	0.199571
russian	0.197475
pictur	0.19276
mistak	0.192485
hanger	0.188483
fine	0.181966
us	0.180776
plu	0.177587
involv	0.176722
alreadi	0.169496
track	0.16899
head	0.161313
baltimor	0.159579
destin	0.157266
ahead	0.155727
know	0.155724
program	0.153648
mh	0.151187
john	0.150853
ft	0.150808
dive	0.150136
level	0.149546
day	0.145404
hightech	0.145311
carri	0.145062
insult	0.143758
easier	0.143238
held	0.142378
report	0.141666
-----------------	8	-------------------
month	5.18592
3	3.82286
take	1.85856
noth	1.52904
come	1.32356
stori	0.976389
go	0.968642
along	0.906884
later	0.815144
took	0.755933
evid	0.726784
lame	0.650815
new	0.637873
say	0.617108
still	0.576207
clue	0.535117
long	0.530464
sinc	0.527217
bs	0.521741
day	0.517336
world	0.484859
suspici	0.470823
doctor	0.460529
week	0.45696
coupl	0.456707
ago	0.436009
alter	0.429959
lot	0.419873
pretti	0.416331
damn	0.414152
said	0.40753
total	0.407248
fake	0.402551
roughli	0.399071
top	0.392307
realli	0.391393
hardli	0.38394
creat	0.382457
excus	0.362506
three	0.360459
told	0.344119
fit	0.34342
found	0.339048
mother	0.33722
els	0.335098
provid	0.334579
bet	0.334033
sea	0.330599
two	0.313043
idiot	0.310489
move	0.298567
9	0.287569
thought	0.281578
guess	0.279861
1	0.27579
fact	0.269195
track	0.268246
time	0.267535
8	0.26682
australian	0.263908
ive	0.263835
look	0.263609
inform	0.252424
miss	0.246038
enough	0.244126
readi	0.239328
within	0.238917
went	0.236774
everyth	0.231154
chang	0.229283
wonder	0.22879
6	0.227936
folk	0.226479
wait	0.226396
sure	0.217284
mean	0.216887
outrag	0.205471
vanish	0.204674
math	0.203462
flight	0.203225
year	0.201195
yahoo	0.196643
im	0.192287
unaccept	0.18825
ridicul	0.180746
hour	0.175557
chines	0.173765
date	0.169375
complex	0.167594
back	0.16693
book	0.166228
equip	0.156195
seriou	0.154796
second	0.154761
search	0.15431
thing	0.153684
hear	0.152764
earth	0.1452
100	0.144529
hell	0.139694
-----------------	9	-------------------
data	6.04567
releas	5.23234
satellit	2.52126
see	1.12389
raw	1.02232
long	0.994155
inmarsat	0.974125
point	0.938508
time	0.859198
guess	0.844196
public	0.830218
miss	0.767743
page	0.730177
show	0.582897
fake	0.565381
make	0.541917
back	0.529733
could	0.521163
doctor	0.518962
jet	0.49236
malaysia	0.48985
wonder	0.48523
begin	0.482907
mean	0.465404
pdf	0.459176
would	0.446648
search	0.445788
calcul	0.438491
peopl	0.43234
analyz	0.428671
want	0.400206
inform	0.398275
confus	0.396808
satalit	0.385069
applic	0.384221
first	0.380878
sure	0.379464
sens	0.374037
someth	0.358495
cost	0.352579
even	0.347772
ping	0.341506
import	0.337702
report	0.333288
week	0.324683
finish	0.324409
demand	0.321928
prove	0.319934
info	0.318596
meaningless	0.310834
wait	0.307907
expect	0.29922
final	0.296383
process	0.290512
rel	0.289975
wrong	0.281158
late	0.278956
help	0.274917
uk	0.274447
dca	0.273406
seem	0.271593
much	0.271364
provid	0.268077
toward	0.266654
websit	0.266539
locat	0.265587
differ	0.264853
everyth	0.263013
algorithm	0.262557
falsifi	0.259546
malysia	0.253554
fabric	0.25355
arc	0.251961
accord	0.250262
took	0.24755
useless	0.246025
ad	0.243141
publish	0.240057
technic	0.239576
none	0.235503
45	0.23276
socal	0.227859
dont	0.22427
deduct	0.223736
may	0.223396
read	0.222447
mh370	0.21949
hand	0.218867
place	0.217086
ago	0.216005
date	0.215611
find	0.215215
redund	0.213734
signal	0.212194
minut	0.210477
good	0.20973
sat	0.209001
enough	0.208052
includ	0.207893
googl	0.205877
