-----------------	0	-------------------
wasnt	0.00113846
fulli	0.00113826
access	0.0011342
reunion	0.00112929
foreign	0.0011269
9	0.00111859
cockpit	0.00110651
complic	0.00110286
assist	0.00110143
establish	0.00109982
invit	0.00109627
vent	0.00109213
theyv	0.00108857
warren	0.00108624
south	0.00107905
franc	0.00107598
wing	0.00107467
will	0.00106071
rel	0.00105905
drift	0.00105868
model	0.00105011
meanwhil	0.00104482
east	0.00103052
opinion	0.00102936
declin	0.00102765
evid	0.00100849
respect	0.000993049
point	0.000991546
split	0.000986792
prove	0.000985034
asian	0.000980686
nation	0.000978608
rod	0.000977429
expir	0.000976856
chines	0.000973758
fine	0.000973278
canberra	0.000970139
react	0.000969451
crimin	0.00095644
civil	0.000955884
limit	0.000941254
payout	0.000938838
air	0.000934552
repeatedli	0.00093097
china	0.000928744
clear	0.000925484
120000	0.000924303
dynam	0.000916971
tension	0.000913594
press	0.000913345
discuss	0.000911759
-----------------	6	-------------------
husband	0.00480137
wang	0.00458966
news	0.0035669
batteri	0.00342519
mother	0.00314165
—	0.00276525
zealand	0.0026534
port	0.00257557
answer	0.00238705
true	0.00237371
strateg	0.00236307
bodi	0.00218091
center	0.00216241
daughter	0.00215456
nathan	0.00214611
feel	0.00214426
china	0.00212858
step	0.00209896
chines	0.00209276
whose	0.00204913
hole	0.00201327
concret	0.001987
closur	0.001973
suffer	0.00195537
express	0.00195152
rel	0.00193999
secur	0.00191242
truli	0.00188107
mani	0.00184898
home	0.00184285
proof	0.00183592
week	0.00183297
need	0.0017795
never	0.00174274
naval	0.00173258
end	0.00170347
seem	0.00166767
writer	0.00161939
page	0.00161374
gather	0.00161097
know	0.0016031
29	0.00159795
must	0.0015914
attend	0.0015863
sara	0.00156518
offic	0.00155619
tan	0.00155536
grief	0.0015538
brother	0.0015512
chew	0.00154708
conclus	0.00151979
big	0.00150673
zhang	0.00150625
among	0.00148029
analyst	0.0014726
370	0.00146106
releas	0.00143728
beacon	0.00142135
patrol	0.00141866
box	0.00141511
happen	0.00141106
access	0.0013953
see	0.00139458
griev	0.00139063
elain	0.00137435
wait	0.00136768
loss	0.00136461
us	0.00135445
heart	0.00132929
person	0.00132741
disast	0.00132202
everybodi	0.00130877
paul	0.00130725
insist	0.00130236
brief	0.00128822
penang	0.00128187
disput	0.00127933
jiang	0.00127834
actual	0.00127815
turmoil	0.00127674
grace	0.00125858
black	0.00125268
assist	0.00124955
daisi	0.00124081
financi	0.00123527
record	0.00123414
anguish	0.00123206
agon	0.00123027
certainti	0.0012297
emot	0.0012289
evid	0.00122474
christoph	0.00121939
sunday	0.00121777
life	0.00121346
sister	0.00120148
mall	0.00120097
transpar	0.00118598
hope	0.00117744
abbott	0.0011611
interview	0.00115263
-----------------	7	-------------------
dolan	0.00778453
undersea	0.00437567
jointli	0.00409175
decay	0.00325729
oxygen	0.00310654
look	0.00309076
captain	0.00299002
condit	0.00296548
there	0.00294066
featur	0.0029012
thoroughli	0.00283344
underwat	0.00267073
probe	0.0025457
towelett	0.00253104
depth	0.00232409
role	0.00231072
read	0.00210107
confid	0.0020688
bureau	0.00205423
fourth	0.00202332
volcano	0.00200011
prioriti	0.00189589
paint	0.00184421
mountain	0.00183093
afp	0.00179762
closer	0.00173389
calcul	0.00171773
interpret	0.00167897
program	0.00164832
wrap	0.00164525
treacher	0.00164018
barnacl	0.00161783
techniqu	0.00159871
doubt	0.00159307
tuesday	0.00158968
revel	0.00158366
affect	0.00153745
submerg	0.00153685
three	0.00153365
terrain	0.00153266
use	0.00153002
drawn	0.00152399
sit	0.00149883
fugro	0.00145898
idea	0.00145762
examin	0.00145031
10	0.00145013
4000	0.00144815
troadec	0.00141072
acceler	0.00140275
a330	0.00140068
cover	0.00138292
62	0.00137891
wing	0.00137252
bonin	0.00137227
apart	0.00137201
bathymetri	0.00137197
ridg	0.00136345
mostli	0.00136239
sea	0.00135247
unknown	0.00133909
zone	0.00132991
point	0.00132486
origin	0.00129933
floor	0.00129826
shoulder	0.00129724
simul	0.00128566
quarter	0.00128194
atlant	0.00127826
air	0.00126537
trench	0.00124922
rio	0.00124675
surfac	0.001234
water	0.00121761
flaperon	0.0012161
reveal	0.00120796
octob	0.0012049
none	0.00119206
martin	0.00118021
abl	0.0011764
precis	0.00117242
map	0.001153
pilot	0.00114911
decemb	0.00114879
slower	0.00114276
western	0.00114056
exactli	0.00112293
struggl	0.00111046
highlight	0.00110675
28	0.0011043
attach	0.00110427
play	0.00109795
scrutini	0.0010879
conclus	0.0010788
island	0.00107649
la	0.00107317
inform	0.00105508
geolog	0.00104521
shah	0.00104381
cockpit	0.00103883
-----------------	8	-------------------
contact	0.00442446
traffic	0.00420818
passport	0.00420452
control	0.00401534
bluefin21	0.00315106
stolen	0.0030114
sourc	0.00281898
radar	0.00269496
liow	0.00239224
longhaul	0.00238737
air	0.00220863
book	0.0021851
explos	0.00195889
track	0.00194373
batteri	0.00193344
convers	0.00184114
navi	0.00183264
requir	0.00182278
show	0.00181872
wise	0.00176612
secur	0.00173259
releas	0.00170751
minut	0.00168006
inform	0.00167454
sunday	0.00164552
system	0.00159616
suggest	0.00158961
four	0.00156254
cambodian	0.00155235
metal	0.00154021
interpol	0.00151743
hishammuddin	0.00151072
two	0.00148842
theori	0.00145611
us	0.00145259
airspac	0.00145147
attempt	0.00143563
matter	0.00142693
supervisor	0.00142261
interim	0.00141861
signal	0.00141377
tiong	0.00140818
action	0.00139593
ask	0.00137736
abbott	0.00137445
review	0.00135084
detail	0.00131813
use	0.00131241
didnt	0.00130632
technolog	0.00129008
arc	0.00128009
attack	0.00127009
debat	0.00126021
note	0.00125926
immedi	0.00125881
vow	0.00124596
begu	0.00124553
sq	0.00123453
govern	0.00121869
deviat	0.00121502
key	0.00120421
meet	0.00118612
commun	0.00118355
fail	0.00117674
manifest	0.00115488
cargo	0.00114948
drone	0.00114059
shift	0.00113522
soon	0.00113005
appear	0.00112543
take	0.00112308
inmarsat	0.0011229
account	0.00112247
document	0.00112093
flew	0.00111482
monday	0.00110876
siegel	0.00110173
vietnames	0.00107754
coast	0.00107158
manufactur	0.00106964
record	0.00106407
mainten	0.00105974
trial	0.00105205
searcher	0.00105122
team	0.00105075
messag	0.00105014
refer	0.00104565
mr	0.00103544
european	0.00101804
vanish	0.00100761
tytelman	0.00100745
data	0.00100225
12	0.00100199
duti	0.00100137
focu	0.0009966
contain	0.000994943
regul	0.000988722
conduct	0.000988143
civil	0.000987152
taken	0.000984895
-----------------	9	-------------------
begu	0.00440725
stone	0.00295504
vertic	0.00292168
fragment	0.00228628
metal	0.00216922
volcan	0.00208712
suitcas	0.00204575
lucki	0.00179803
moment	0.00171559
goe	0.00171271
jong	0.00166048
metr	0.00158958
truss	0.00157594
underwat	0.00155016
victim	0.00153154
attempt	0.00150392
life	0.00148677
sand	0.00136704
bottl	0.00135058
grind	0.00133754
toulous	0.00133189
laboratori	0.00131794
miracl	0.00130756
ultim	0.00130314
rais	0.00129675
barnacl	0.00127826
everyon	0.00123731
forev	0.00123683
searcher	0.00122068
break	0.00121993
drive	0.00119926
ticket	0.00119098
test	0.00116466
travel	0.00116107
carol	0.00114881
former	0.00113694
expect	0.00113223
museum	0.00111768
tangibl	0.00111304
happi	0.00110826
phoenix	0.00109928
awar	0.00109351
tropic	0.00108799
littl	0.00108771
spice	0.00107718
arizona	0.00107698
paint	0.00106616
—	0.00105667
plastic	0.00105344
guard	0.00104833
900	0.0010251
johnni	0.00102485
idea	0.0010144
walk	0.00100303
hub	0.00100053
stretch	0.000991062
counterclockwis	0.000984936
fell	0.000982665
horribl	0.000978117
hunt	0.000975694
glide	0.000975577
columbia	0.000971291
scrap	0.000970801
forens	0.00096772
extrapol	0.000966495
earth	0.000964612
cyclist	0.000963285
attach	0.000961653
psychologist	0.000956531
bond	0.000951613
polic	0.000945737
encrust	0.000944011
pierr	0.000943056
jakarta	0.000942365
laundri	0.000928937
knew	0.000927212
defenc	0.000917026
shred	0.000905599
belong	0.000904225
use	0.000902207
impos	0.000892423
condit	0.000891244
terribl	0.000889655
load	0.000887139
studi	0.000884526
worri	0.000881307
pick	0.000874158
guess	0.000872051
sourc	0.000871859
fugro	0.00087026
minut	0.000870201
gone	0.000869053
hadnt	0.000867823
william	0.000865859
crustacean	0.000862384
equip	0.000858997
vital	0.000853604
though	0.000852405
task	0.000850467
lab	0.000848319
