-----------------	0	-------------------
km	0.00472345
like	0.004022
floor	0.00286121
sea	0.002745
sq	0.0025893
fortun	0.00258297
17	0.00249893
design	0.0023633
peopl	0.00230379
vessel	0.00228919
2014	0.00225131
four	0.00218903
part	0.00216173
ukrain	0.00215578
298	0.00215402
kill	0.00212258
juli	0.00211192
expans	0.00209194
billion	0.00207619
worsen	0.00206262
underwat	0.00199769
prioriti	0.00199108
drone	0.00196235
end	0.0019452
shot	0.0018999
sophist	0.00189631
18	0.00187696
1600	0.0018578
board	0.00176527
previous	0.0017648
may	0.0016965
restructur	0.00165343
airlin	0.00159079
place	0.00154664
rest	0.00151603
citi	0.00149698
whose	0.00149398
plane	0.00143459
finish	0.001421
60	0.0013755
equip	0.0012901
perth	0.00124445
boe	0.00116824
anoth	0.00114902
highest	0.00105075
australian	0.000959186
rug	0.000950085
mile	0.000866461
1000	0.000693024
777	0.000690276
west	0.000646902
60000	0.000591154
believ	0.000450049
lincoln	0.000356263
patch	0.000349632
23000	0.000315054
greatest	0.000254974
carri	0.000249445
one	0.000242184
last	0.000239782
march	0.000234709
mysteri	0.000224907
malaysia	0.000224696
239	0.000217268
becom	0.000205564
expert	0.000201635
minist	0.000201203
transport	0.000197731
aviat	0.000193158
histori	0.000180078
crew	0.000176598
coast	0.000166142
area	0.000160247
extend	0.000150693
chines	0.000146355
kilomet	0.00014459
squar	0.000142563
year	0.000142504
feast	0.000128913
aircraft	0.000127506
alzaquan	0.000126823
tiong	0.000124616
doubl	0.000124262
found	0.000123834
malaysian	0.000121902
prime	0.00011791
truss	0.000112238
deputi	0.00010943
current	0.000105469
120000	0.000103096
ocean	9.99698e-05
probabl	9.60108e-05
jetlin	9.47281e-05
warren	9.3063e-05
trace	9.25935e-05
meet	9.20836e-05
entir	9.1988e-05
within	8.94882e-05
addit	8.77179e-05
statement	8.40845e-05
-----------------	1	-------------------
china	0.00355011
thursday	0.00347121
wreckag	0.00346915
miss	0.00340842
reuter	0.00334448
siegel	0.00320956
target	0.0029684
matt	0.00295899
govern	0.00285835
malaysia	0.00231871
airlin	0.00208554
area	0.00186847
found	0.00158267
doubl	0.00147375
australia	0.00129326
million	0.00114176
flight	0.00110223
march	0.00110178
greatest	0.00108341
crew	0.0010242
histori	0.000995487
would	0.000979002
trace	0.000872734
mh370	0.000841831
239	0.000802134
disappear	0.000784556
second	0.00069203
confer	0.00065053
boe	0.00064238
cost	0.000638533
one	0.000629671
phase	0.000616817
year	0.000573283
aviat	0.000551012
mysteri	0.000536798
minist	0.000503428
last	0.000495815
777	0.000464654
born	0.000402415
transport	0.00034167
becom	0.000302903
carri	0.000285997
estim	0.000264517
aircraft	0.000223581
chines	0.000211543
indian	0.000190221
patch	0.000172399
press	0.000171179
finish	0.000170136
rug	0.000163302
60000	0.000159114
offici	0.000158641
like	0.000156439
kilomet	0.000150759
plane	0.000149915
current	0.000148323
mile	0.0001483
squar	0.000146073
ocean	0.000144282
tiong	0.000142729
billion	0.000139072
west	0.000137473
place	0.000136445
floor	0.000132344
sq	0.000126765
australian	0.000125787
perth	0.000125366
23000	0.000121408
km	0.000112043
rest	0.000111014
deputi	0.00011072
lai	0.000107206
end	0.00010536
anoth	0.000105271
truss	0.000104965
board	0.000104639
coast	0.000102971
17	0.000102446
ukrain	0.000100906
part	0.000100556
take	9.96458e-05
highest	9.83593e-05
warren	9.72802e-05
expert	9.35758e-05
meet	9.326e-05
could	9.01148e-05
extend	8.65202e-05
whose	8.62233e-05
cover	8.14697e-05
believ	8.13675e-05
yang	8.1118e-05
fortun	8.07051e-05
citi	7.8418e-05
pledg	7.78604e-05
18	7.5392e-05
passeng	7.49652e-05
298	7.18409e-05
vanish	6.98289e-05
crash	6.87167e-05
120000	6.83862e-05
-----------------	2	-------------------
chines	0.00537992
passeng	0.00491892
meet	0.00278438
offici	0.00261537
squar	0.00249678
could	0.00241603
ocean	0.00230389
area	0.00205144
minist	0.00181033
indian	0.00176519
kilomet	0.00168567
transport	0.00151266
extend	0.00150424
year	0.00146788
yang	0.00135104
jetlin	0.00121639
malaysian	0.00120905
agre	0.00119692
bring	0.00118564
therebi	0.00116996
identifi	0.00113277
tiong	0.00111915
statement	0.00110976
crash	0.00110656
probabl	0.00109381
west	0.00106554
analysi	0.00106526
prime	0.000957328
entir	0.00088766
deputi	0.000885963
truss	0.000846021
cover	0.000828426
addit	0.000797479
joint	0.00077694
120000	0.000776056
current	0.000767202
liow	0.000624487
believ	0.000592479
60000	0.000579878
necessari	0.000568763
highest	0.000557992
aircraft	0.00051544
take	0.000504422
coast	0.000501803
australia	0.000439925
australian	0.000400198
lai	0.000399385
warren	0.000316743
expert	0.000308072
greatest	0.000269085
pledg	0.000237764
aviat	0.000232882
crew	0.000221269
within	0.000192567
disappear	0.000190638
carri	0.000189183
extens	0.000186846
one	0.000185519
march	0.000145972
path	0.000145125
95	0.000131576
last	0.000125222
239	0.000113382
found	0.000111725
histori	0.000107811
would	8.68284e-05
doubl	8.07254e-05
trace	7.4738e-05
flown	7.24009e-05
cost	7.20807e-05
investig	6.93518e-05
cours	6.88768e-05
thousand	6.83151e-05
born	5.6896e-05
becom	5.64466e-05
mile	5.26104e-05
boe	5.03014e-05
estim	4.90896e-05
flight	4.70254e-05
beij	4.18769e-05
includ	3.9969e-05
eventu	3.99213e-05
shortli	3.92261e-05
screen	3.87981e-05
radar	3.69308e-05
km	3.14228e-05
million	3.06338e-05
second	2.74792e-05
malaysia	2.68435e-05
23000	2.52698e-05
bound	2.2262e-05
patch	1.98433e-05
percent	1.88663e-05
finish	1.79835e-05
rug	1.66833e-05
vanish	1.57056e-05
1600	1.40193e-05
1000	1.36855e-05
like	1.33656e-05
777	1.28199e-05
-----------------	3	-------------------
minist	0.00337961
transport	0.00331622
necessari	0.00318462
prime	0.00284612
lai	0.00283488
truss	0.00264526
yang	0.00259663
warren	0.00259079
deputi	0.00256246
pledg	0.00251655
malaysian	0.00224325
tiong	0.00210883
liow	0.00193003
anoth	0.0016392
whose	0.00159079
restructur	0.00156047
board	0.0014876
chines	0.00147298
shot	0.0014124
18	0.00140585
juli	0.00135441
kill	0.00127917
billion	0.00126151
meet	0.00125682
worsen	0.00124726
777	0.00121908
jetlin	0.00121425
298	0.00119468
ukrain	0.00118531
could	0.00116311
million	0.00115935
60	0.00110677
offici	0.00109851
peopl	0.00106146
equip	0.00105968
part	0.00100597
indian	0.000966651
doubl	0.000953178
ocean	0.000887493
malaysia	0.000861137
prioriti	0.000851318
drone	0.000834139
2014	0.000814615
hamzah	0.00080519
report	0.000796209
coast	0.000782476
previous	0.000779536
australia	0.000778329
sydney	0.000774174
nick	0.00076233
feast	0.000760177
vessel	0.000752577
edit	0.000747317
design	0.000729106
sophist	0.000720964
boe	0.000710704
expans	0.000708225
phase	0.000673055
amer	0.000653784
end	0.000642925
current	0.000618252
estim	0.000610225
fortun	0.000601731
underwat	0.000601632
disappear	0.000591427
confer	0.000497867
second	0.000484311
17	0.00047192
would	0.00046138
four	0.000460465
airlin	0.00045051
year	0.000422983
alzaquan	0.000421403
becom	0.000399217
aviat	0.000382139
west	0.000381805
born	0.000367207
passeng	0.000354214
trace	0.000349875
extend	0.000349443
crew	0.000320484
carri	0.000305944
take	0.000288442
crash	0.000287874
march	0.000282229
area	0.000276337
cost	0.000255659
histori	0.000241791
one	0.000237874
last	0.000194214
highest	0.000175476
found	0.0001698
aircraft	0.000151657
press	0.000142802
mysteri	0.00012974
believ	0.000123339
greatest	0.000121228
govern	0.000106729
239	0.000103011
target	9.8587e-05
-----------------	4	-------------------
million	0.00450393
squar	0.00381532
kilomet	0.00375504
cover	0.00318426
area	0.00308629
includ	0.00273104
total	0.00261239
95	0.00254462
would	0.002477
born	0.00246294
confer	0.0023974
extens	0.00238944
phase	0.00232615
second	0.0023118
estim	0.00226161
path	0.00220044
within	0.00217412
press	0.00215546
joint	0.00203925
120000	0.00203739
cost	0.00194997
analysi	0.00193086
statement	0.00190782
identifi	0.00189982
probabl	0.00189503
agre	0.00188895
bring	0.00185225
entir	0.00183786
therebi	0.0018077
liow	0.00158966
flight	0.00122034
aircraft	0.00118836
addit	0.00114327
percent	0.000868177
extend	0.000822616
expert	0.000723701
current	0.000640349
malaysia	0.000488288
found	0.000443581
minist	0.000425362
australia	0.00038982
60000	0.00036285
screen	0.000193622
transport	0.000183802
investig	0.000179433
eventu	0.000166923
necessari	0.000150299
cours	0.00014068
thousand	0.000130434
radar	0.000129328
truss	0.000127666
pledg	0.000119628
flown	0.000114946
beij	9.75143e-05
lai	9.11361e-05
highest	8.9491e-05
tiong	7.43605e-05
malaysian	7.08361e-05
deputi	7.01789e-05
vanish	6.70019e-05
bound	6.40109e-05
mile	5.87332e-05
prime	5.09517e-05
yang	4.80575e-05
mh370	4.60739e-05
take	4.37422e-05
shortli	4.29521e-05
australian	4.26038e-05
chines	3.82877e-05
believ	2.89978e-05
crash	1.98499e-05
doubl	1.77974e-05
warren	1.62865e-05
km	3.42003e-06
like	1.86762e-06
fortun	1.68892e-06
may	1.43806e-06
place	1.27831e-06
peopl	1.26426e-06
17	1.07869e-06
finish	1.06338e-06
rest	9.26193e-07
coast	8.99827e-07
2014	8.55841e-07
indian	8.46943e-07
billion	8.34292e-07
plane	8.30744e-07
1600	8.22354e-07
shot	8.2207e-07
rug	8.03069e-07
juli	7.96099e-07
sea	7.70622e-07
part	7.18663e-07
citi	7.1481e-07
298	7.11466e-07
60	7.02351e-07
passeng	6.58463e-07
board	6.2979e-07
777	6.2069e-07
ukrain	6.18804e-07
-----------------	5	-------------------
mile	0.0054737
eventu	0.0042298
thousand	0.00422692
cours	0.00407014
flown	0.00406818
investig	0.00379815
sq	0.00346338
believ	0.00243899
23000	0.00205172
1000	0.00202668
like	0.00202157
rug	0.00190046
patch	0.00188102
perth	0.00184705
crash	0.00176979
sea	0.00161317
citi	0.00158492
rest	0.00158219
plane	0.00156903
place	0.00153437
may	0.00145853
floor	0.00142653
