-----------------	0	-------------------
subscrib	0.242345
confus	0.240495
saw	0.239838
world	0.237832
away	0.231173
ago	0.230792
suspect	0.22859
cargo	0.227652
name	0.218859
ship	0.218502
-----------------	4	-------------------
777	5.10554
miss	2.96799
boe	1.80001
mani	1.74431
one	1.68033
world	1.18627
part	1.12103
question	1.08826
fli	1.06042
mh370	1.04633
would	0.957846
wing	0.860767
obviou	0.852113
week	0.8222
els	0.810797
confirm	0.779949
sinc	0.740016
well	0.71745
realli	0.712184
flaperon	0.711166
1	0.657427
come	0.60337
right	0.556037
duh	0.533082
lost	0.511861
unless	0.496682
alreadi	0.487328
cours	0.479603
conclus	0.478032
could	0.475057
flap	0.472292
consid	0.469862
pretti	0.466684
shock	0.463837
bo	0.452382
without	0.442552
flight	0.434182
everybodi	0.431756
smh	0.415026
anoth	0.407241
lose	0.4028
took	0.401974
odd	0.381414
hope	0.374766
around	0.372331
747	0.367599
there	0.347753
knew	0.34616
team	0.342392
determin	0.339562
mysteri	0.33703
unaccount	0.333892
expert	0.326767
airlin	0.310298
came	0.310116
histori	0.307814
column	0.303666
last	0.285925
ask	0.283244
fourteen	0.280092
sarcasm	0.279548
identifi	0.277282
easili	0.270545
know	0.269326
shot	0.26057
need	0.259438
investig	0.252258
nobodi	0.246606
14	0.246575
see	0.242837
civilian	0.241582
union	0.241569
intern	0.239022
answer	0.238652
evid	0.238567
think	0.235663
base	0.2332
begin	0.229577
attach	0.22778
doubt	0.227376
pay	0.22626
work	0.22489
uh	0.223118
screw	0.222831
999	0.221629
favor	0.221615
chunk	0.221477
alway	0.218765
didnt	0.210081
fall	0.209838
mile	0.208502
four	0.208353
check	0.207323
entir	0.203805
definit	0.202189
larg	0.200854
benefit	0.199727
fals	0.199189
follow	0.193143
conclud	0.191876
-----------------	5	-------------------
closur	7.7804
famili	6.64228
least	4.47381
victim	1.88853
sad	1.80392
hope	1.38795
give	1.20311
sort	1.15016
final	1.06201
friend	0.870816
thing	0.743732
prayer	0.701172
glad	0.68906
start	0.683716
get	0.61784
determin	0.588504
great	0.570973
bless	0.555264
reunion	0.549984
rip	0.548057
find	0.522313
lord	0.520247
need	0.511682
suppos	0.510034
hell	0.474514
condol	0.455273
somewher	0.431632
soon	0.391089
perish	0.38218
confirm	0.380605
hour	0.371255
uncertainti	0.353697
peac	0.346652
mean	0.339234
passeng	0.332035
realli	0.323273
love	0.309429
god	0.306795
way	0.29849
better	0.297534
accid	0.296768
tragic	0.286954
think	0.285704
bring	0.270605
death	0.246005
left	0.240544
desper	0.237362
tragedi	0.234695
mayb	0.230886
help	0.229715
sea	0.212175
behind	0.21184
muslim	0.206852
experienc	0.206001
good	0.205679
vanish	0.203961
news	0.203937
put	0.202227
box	0.201628
begin	0.199705
mysteri	0.19902
wing	0.19707
larg	0.196125
sent	0.190184
nut	0.189858
full	0.188821
one	0.187543
longer	0.183899
lost	0.180245
flight	0.178437
abl	0.176961
truth	0.170867
clue	0.170593
kind	0.170278
wash	0.16998
bomb	0.165118
goe	0.164544
intact	0.159885
rel	0.154377
also	0.15127
may	0.151011
posit	0.149069
answer	0.148249
bit	0.145851
park	0.143863
accept	0.142128
provid	0.137911
prais	0.134456
gone	0.128361
horribl	0.128068
name	0.127806
pleas	0.126826
everyth	0.124892
flee	0.122133
idea	0.118365
live	0.109905
hate	0.109772
im	0.105806
solv	0.105258
point	0.105231
-----------------	6	-------------------
ocean	4.87645
indian	2.54092
look	2.5111
search	1.97524
survivor	1.40489
stop	1.29184
current	1.08522
area	1.00665
right	0.874317
that	0.81561
bottom	0.755158
start	0.738771
theyv	0.727456
locat	0.701267
australia	0.64961
still	0.641309
floor	0.60348
south	0.575664
west	0.54407
map	0.541457
minut	0.515214
island	0.476487
instead	0.476133
good	0.464114
flight	0.461323
ditch	0.459439
somewher	0.452244
fli	0.44404
raymond	0.437684
mind	0.432625
bigger	0.420667
confirm	0.411457
ye	0.404994
sea	0.403652
alreadi	0.383924
deep	0.378881
doubt	0.376368
divers	0.362718
bear	0.362614
idea	0.344502
entir	0.344248
larg	0.3399
get	0.329619
overhead	0.309825
nativ	0.305816
clue	0.302266
reunion	0.301612
wait	0.295269
make	0.29225
counterclockwis	0.291134
low	0.287852
alon	0.282435
far	0.281018
mile	0.268794
flew	0.267141
like	0.264633
full	0.263056
leav	0.249557
deepest	0.245887
keep	0.245349
ever	0.243035
almost	0.235543
consist	0.233666
site	0.231086
use	0.222521
vast	0.219561
simul	0.213721
aircraft	0.211865
big	0.208005
scatter	0.204758
l	0.204758
wide	0.204727
impress	0.203609
debri	0.203081
pilot	0.201787
wonder	0.19934
educ	0.19655
earth	0.196185
east	0.194201
cost	0.194077
empir	0.193741
microsoft	0.192069
speck	0.184775
dead	0.184002
back	0.181534
build	0.181518
last	0.180312
vanish	0.179971
even	0.174145
dot	0.172646
presenc	0.172608
box	0.171754
throw	0.171637
known	0.164344
15	0.163658
backtrack	0.163649
dollar	0.163342
could	0.163277
might	0.163013
place	0.16283
-----------------	7	-------------------
theori	5.17877
think	3.17435
alien	2.42511
abduct	2.25537
that	1.75749
terrorist	1.33557
elimin	1.17541
much	1.01476
conspiraci	0.888076
thu	0.657701
matt	0.511202
stolen	0.493088
crash	0.483649
happen	0.469883
hijack	0.460909
zero	0.456214
go	0.45253
hide	0.398768
everyon	0.397333
aircraft	0.393892
hole	0.376144
dumb	0.366916
believ	0.362801
trigger	0.36248
crazi	0.358767
cue	0.353311
weird	0.351124
lemon	0.312261
rule	0.302274
hanger	0.287868
tim	0.284975
steal	0.279783
need	0.273304
onto	0.257549
aliv	0.254778
one	0.244373
bring	0.24275
becom	0.235259
uranium	0.226801
anal	0.219687
logic	0.219296
bought	0.212452
blitzer	0.211475
laugh	0.209558
whack	0.209558
black	0.205091
idea	0.202683
airplan	0.202582
wolf	0.199987
tell	0.195815
lol	0.190218
peopl	0.185419
imposs	0.182679
welcom	0.182639
educ	0.181231
inde	0.176702
make	0.175517
love	0.174225
plant	0.166785
fit	0.166243
talk	0.164852
theyr	0.163988
deepest	0.163971
releas	0.163706
help	0.163533
mayb	0.160742
wait	0.16045
case	0.159813
mundan	0.159716
shock	0.158422
correct	0.157516
theorist	0.156556
better	0.154754
simplest	0.153973
flaperon	0.152415
realiti	0.150474
im	0.14851
idiot	0.144799
noth	0.141973
pilot	0.14059
doc	0.139126
two	0.137551
soon	0.136133
moron	0.135654
spacecraft	0.132937
yo	0.132937
convinc	0.132931
wing	0.132286
reason	0.131988
conclus	0.131697
microsoft	0.129116
movi	0.125359
use	0.124629
thousand	0.123522
babbl	0.123021
distinct	0.121632
wherev	0.12052
shark	0.120015
hold	0.119692
listen	0.119492
-----------------	8	-------------------
thought	5.78182
articl	1.7912
yeah	1.24635
well	1.17652
prayer	1.05382
go	1.00842
realli	0.8414
said	0.835353
mark	0.724818
must	0.713354
us	0.511559
inform	0.483116
yesterday	0.462671
blind	0.439381
band	0.439355
wrong	0.432934
one	0.397182
name	0.356383
famili	0.332644
match	0.328541
stuff	0.326667
shore	0.308741
begin	0.304991
kind	0.303102
alway	0.296201
want	0.294292
east	0.291463
somebodi	0.291336
part	0.286581
investig	0.284097
report	0.27978
news	0.260334
await	0.256601
thier	0.254803
debri	0.254459
sourc	0.250941
theorist	0.245449
pleas	0.238114
sarcasm	0.23789
soon	0.235811
wherev	0.235778
check	0.234497
everybodi	0.229117
mayb	0.225011
posit	0.222883
earlier	0.221133
fit	0.221014
read	0.219163
gasp	0.218922
nois	0.218837
conspiraci	0.217724
funni	0.216996
answer	0.213614
state	0.211333
random	0.210559
guess	0.209991
gee	0.204343
weird	0.201858
realiz	0.194613
wasnt	0.191413
goe	0.19118
truth	0.187053
chang	0.185845
hear	0.184896
reliabl	0.183794
nice	0.183375
went	0.182619
doubt	0.178497
flight	0.177376
map	0.175862
heard	0.169919
malaysian	0.167201
island	0.164049
open	0.15798
question	0.156277
whackjob	0.151219
special	0.151209
refresh	0.151193
announc	0.150142
knowledg	0.148606
certainli	0.148518
everyth	0.145315
reread	0.138518
bunch	0.132305
mail	0.130982
daili	0.130966
mh370	0.125618
suffer	0.123812
stori	0.122727
care	0.119459
dont	0.117097
concern	0.116781
come	0.115157
horribl	0.105426
didnt	0.0999806
track	0.0968706
yahoo	0.0964868
sensor	0.0949609
know	0.0924958
blow	0.0908669
-----------------	9	-------------------
plane	3.98958
crash	2.9436
know	2.01271
found	1.96133
find	1.8273
peopl	1.72455
hope	1.51819
happen	1.51201
dont	1.32299
mean	1.25314
still	1.24764
rest	1.23386
terrorist	1.20853
didnt	1.10621
never	0.973322
us	0.915464
tell	0.872429
even	0.87064
doesnt	0.864178
went	0.853244
answer	0.849071
question	0.817768
black	0.766165
hijack	0.740449
mysteri	0.718188
may	0.710176
actual	0.69827
box	0.690871
doubt	0.683755
see	0.676235
debri	0.665441
passeng	0.6649
believ	0.640416
time	0.626888
idiot	0.626407
figur	0.613441
want	0.609303
took	0.583983
tri	0.56781
pilot	0.543294
continu	0.540463
mani	0.530586
hold	0.526344
caus	0.520629
guess	0.520253
put	0.515567
idea	0.511996
land	0.50861
possibl	0.495884
go	0.48999
get	0.482284
use	0.476379
let	0.47069
countri	0.464072
famili	0.451836
ago	0.447242
ever	0.439601
enough	0.435583
recov	0.427791
month	0.422323
everyon	0.411418
cant	0.401441
effort	0.398222
wing	0.39448
intact	0.39181
well	0.384545
would	0.381414
knew	0.363204
realli	0.363051
fact	0.355732
exactli	0.35245
hanger	0.349992
aliv	0.344554
track	0.344346
got	0.341952
dump	0.336481
2	0.33046
one	0.327877
wreckag	0.325878
could	0.320588
bodi	0.320073
end	0.311355
year	0.311281
radar	0.310593
god	0.310322
main	0.310198
island	0.308711
locat	0.307782
run	0.298955
long	0.298584
solv	0.298462
noth	0.294843
probabl	0.29219
orbit	0.290395
higher	0.290379
care	0.289484
person	0.289039
next	0.283185
loss	0.27495
anyth	0.273861
