-----------------	0	-------------------
flaperon	0.00393111
dolan	0.003073
island	0.00283143
prosecutor	0.00244093
squar	0.00242428
cautiou	0.00236003
refin	0.00229633
wing	0.0021309
reunion	0.00212049
august	0.00212028
kilometr	0.00191614
juli	0.00187552
somewher	0.00186879
aziz	0.00179996
120000	0.00174492
confirm	0.00170632
najib	0.00165722
definit	0.0016182
largest	0.00161049
number	0.00159882
high	0.00158922
might	0.00158553
histori	0.00157529
atsb	0.0015452
boost	0.00152196
model	0.00150997
probabl	0.00142432
prove	0.00142353
conclus	0.00140893
illfat	0.00140127
kaprawi	0.00138269
seafloor	0.00136585
29	0.00135784
territori	0.00133632
ran	0.00133408
prime	0.00133142
real	0.00131614
serial	0.00126565
water	0.00126106
examin	0.0012556
multin	0.00125315
april	0.00125312
indic	0.00125183
17	0.00124676
drift	0.00124385
twometrelong	0.00124329
came	0.00123777
spark	0.00121126
razak	0.00120389
afp	0.00119322
tragic	0.00117661
discoveri	0.00116462
announc	0.00115603
discov	0.00115511
elsewher	0.00114779
fuel	0.0011366
deputi	0.00113115
forward	0.00111348
path	0.0011118
meet	0.00110504
bit	0.00108631
septemb	0.00107052
thursday	0.00106233
piec	0.00105792
engin	0.00105511
perhap	0.00104888
veer	0.00104714
possibl	0.00103271
ago	0.00102308
doubt	0.00101501
oper	0.0010148
ambigu	0.00101311
baffl	0.0010126
correspond	0.00101254
5	0.0010091
right	0.0010013
closer	0.00100108
statement	0.000998413
expand	0.000995841
abdul	0.000980503
gave	0.000979924
commission	0.000974662
link	0.000969774
theori	0.000942109
yield	0.000936184
express	0.000925813
doom	0.000901641
host	0.000900144
hint	0.000892784
languag	0.00089274
chief	0.000891717
sit	0.000884749
martin	0.000884302
confid	0.000877499
earli	0.000875216
remot	0.00086397
team	0.000852492
bureau	0.000850527
formal	0.000840159
caus	0.000838524
-----------------	1	-------------------
sq	0.00368337
million	0.00278021
km	0.00267987
cost	0.00240737
truss	0.00238641
longhaul	0.00224263
highest	0.00223546
siegel	0.00195274
matt	0.00184738
finish	0.00169624
restructur	0.00164981
doubl	0.00160056
floor	0.00154473
drone	0.0015114
hong	0.00149684
percent	0.00147217
