-----------------	0	-------------------
expect	0.00466497
tell	0.00427155
earhart	0.0042422
that	0.00374484
truth	0.0036335
member	0.00345285
yet	0.00345117
leav	0.00340595
father	0.00340595
happend	0.00340595
vain	0.00340595
mister	0.00340595
agoni	0.00340595
etc	0.00340595
william	0.00340595
tragedi	0.00340396
fli	0.00339044
2nd	0.00316621
hope	0.00311031
doesnt	0.00304117
us	0.00299081
part	0.00287302
friend	0.00272995
-----------------	2	-------------------
live	0.0724383
search	0.0660545
prevent	0.0595546
instanc	0.0421968
happen	0.041131
dead	0.0332331
ever	0.0242259
go	0.0230428
stupid	0.0207025
dont	0.0206111
land	0.0187128
fli	0.0182797
answer	0.0175088
stop	0.0170191
offici	0.0152832
end	0.0152832
give	0.0152383
plenti	0.0150402
asset	0.0150402
activ	0.0150402
let	0.012839
demand	0.0122332
onth	0.0121916
need	0.0115541
job	0.0110001
continu	0.0109736
someon	0.0107602
protocol	0.0104219
follow	0.0104219
underground	0.0101574
secret	0.00888883
work	0.00868489
know	0.00785722
ring	0.00677473
anyon	0.00677473
fund	0.00677473
late	0.00677473
child	0.00677473
allow	0.00677473
date	0.00677473
call	0.00677473
sick	0.00638658
phone	0.00574305
wast	0.00559776
ration	0.00545701
daddi	0.00536356
lead	0.00521058
task	0.00521058
enorm	0.00521058
author	0.00521058
crime	0.00521058
commit	0.00521058
cold	0.00521058
despit	0.00521058
see	0.00518474
may	0.00461663
sinc	0.00429969
case	0.00416297
move	0.00395993
much	0.00295457
home	0.00291926
govern	0.0027837
audienc	0.00274554
curiou	0.00274554
money	0.00270228
passeng	0.00251898
titan	0.00248926
eventu	0.00248926
larger	0.00234988
unit	0.00234988
kid	0.00234988
surfac	0.00234988
help	0.00233758
your	0.00222252
hanniti	0.00214725
took	0.00211742
might	0.00210934
taken	0.00207741
cover	0.0019738
70	0.00196029
huge	0.00194304
talk	0.00189567
area	0.00177515
lie	0.00172388
come	0.00169353
bigger	0.00168148
write	0.00157003
state	0.00151511
earth	0.0014858
everyday	0.00146122
unfortun	0.00134496
opinion	0.00133389
face	0.00132935
probabl	0.00121036
fox	0.00120463
caught	0.00120463
true	0.00118843
crew	0.00118843
almost	0.00116824
pakistan	0.00116824
-----------------	3	-------------------
think	0.11388
iran	0.0513251
ball	0.0357162
crystal	0.0357162
peopl	0.0241198
besid	0.0236969
bottom	0.0214977
plane	0.0191088
somewher	0.0160774
admir	0.0109564
unfortun	0.00910858
littl	0.00855345
fact	0.00806724
there	0.00801189
ocean	0.00758332
help	0.00746525
accept	0.00744988
dead	0.00730252
secur	0.00714516
due	0.00714516
better	0.00700618
relev	0.00698604
militari	0.00626539
need	0.0061977
happen	0.00572709
cant	0.00572486
reason	0.00571611
realli	0.00564688
keep	0.00507574
wouldnt	0.00497346
come	0.00464531
hang	0.00444292
hope	0.0043663
someth	0.00432191
ignor	0.00416961
period	0.0041571
die	0.0041571
seek	0.0041571
rather	0.0041571
final	0.0041571
learn	0.0041571
illfat	0.0041571
mh370	0.0041571
home	0.00406666
seem	0.0038236
chines	0.00377962
bone	0.00376979
like	0.00371098
alway	0.0036707
want	0.00366852
flight	0.00365306
tragic	0.00362418
back	0.00356886
imo	0.00356511
less	0.0034972
gener	0.00349619
say	0.00337192
sometim	0.00331575
nobodi	0.00331038
theori	0.00325635
bob	0.00316134
miss	0.00280367
event	0.00229563
cours	0.00224457
suddenli	0.0021445
racism	0.0021445
everybodi	0.0021445
loss	0.0021445
bruce	0.0021445
simpli	0.0021445
way	0.00189182
without	0.00184026
world	0.00178652
love	0.00161453
book	0.00158039
old	0.00158039
wait	0.00158039
disagre	0.00158039
comput	0.00158039
mommi	0.00158039
color	0.00158039
12	0.00158039
write	0.00145039
putin	0.00135935
behind	0.00132447
global	0.00131702
ethnic	0.00131702
sadli	0.00131702
avoid	0.00131702
repres	0.00131702
tend	0.00131702
harsh	0.00131702
confront	0.00131702
limit	0.00131702
traumat	0.00131702
shock	0.00131702
pain	0.00131467
day	0.0013143
long	0.00128157
wall	0.00116696
-----------------	4	-------------------
russia	0.0604746
plane	0.0460167
would	0.0440614
attack	0.0343851
like	0.0262544
terrorist	0.025569
hide	0.0246837
look	0.0238041
govern	0.0214009
hijack	0.0201073
reason	0.0198691
keep	0.0194935
away	0.018922
someon	0.0186987
theyr	0.0185384
evil	0.0184792
secret	0.0175653
sit	0.0173962
hangar	0.0163377
disappear	0.0162151
aw	0.016048
far	0.016048
still	0.015499
doubt	0.0154659
seem	0.0141468
made	0.0141133
find	0.0137718
pilot	0.0137049
ask	0.0135769
remain	0.0133075
go	0.0126678
countri	0.0124389
crash	0.0122818
land	0.0122501
outsid	0.0121662
within	0.0117646
missil	0.0117646
claim	0.0117646
man	0.0117646
could	0.0116474
doesnt	0.0115952
someth	0.0113286
smoke	0.0105963
power	0.0104666
display	0.0104666
announc	0.0104666
stolen	0.0104666
putin	0.0102114
make	0.0101072
1	0.00986594
lie	0.00981033
said	0.00963561
believ	0.00946143
anoth	0.00945385
fact	0.00942255
deliber	0.00938254
slave	0.00911157
kidnap	0.00911157
radar	0.00891985
children	0.00886075
parent	0.00886075
fli	0.00864285
mani	0.00852427
theyll	0.0082469
work	0.00818008
hanniti	0.00817306
saw	0.00816365
2	0.00783736
island	0.00777879
malaysian	0.00774353
2nd	0.00763
water	0.00760916
us	0.00754005
lot	0.00750861
anniversari	0.0073022
didnt	0.007289
care	0.00727069
screw	0.00727069
sound	0.00727069
jet	0.00721584
diego	0.00715071
garcia	0.00715071
ping	0.00684184
fire	0.00675148
plain	0.00675148
simpl	0.00675148
afloat	0.00675148
one	0.00644146
aircraft	0.00640853
mile	0.00637465
went	0.00618568
found	0.00615835
opinion	0.00596515
aliv	0.00592865
everyday	0.00577243
young	0.00573915
govt	0.00573507
debri	0.00573507
wonder	0.00573507
suspici	0.00573507
-----------------	5	-------------------
happen	0.0806961
tell	0.0410229
accid	0.0385235
know	0.0369049
thing	0.0330596
ok	0.0275902
mislead	0.0272616
coverup	0.0272616
911	0.0262347
world	0.0259478
truth	0.0235373
dont	0.0234334
us	0.0232745
ago	0.0229432
inform	0.0219103
kill	0.0218127
say	0.0216674
sign	0.0199958
dramat	0.0178432
gotten	0.0169842
shouldnt	0.0169842
w	0.0168607
identifi	0.0168607
bad	0.0154928
that	0.0151971
everyon	0.0151346
aboard	0.0151346
year	0.014238
st	0.0138478
nutshel	0.0138478
otherwis	0.0135291
start	0.0125072
pretti	0.0122057
simpleton	0.0121791
begin	0.0120119
see	0.0119675
good	0.0117308
stop	0.0115253
point	0.0112621
event	0.0111115
much	0.0107325
long	0.010643
other	0.0103014
crash	0.0101385
feel	0.0100264
plane	0.0095211
stori	0.00948551
disappear	0.00922468
word	0.00912023
would	0.00894423
relev	0.00861965
deliber	0.00831077
want	0.0080615
sometim	0.00806095
bodi	0.00781792
accept	0.00777719
victim	0.00768403
describ	0.00768403
commun	0.00768403
hurt	0.00768403
intern	0.00768403
terribl	0.00768403
grasp	0.00768403
present	0.00768403
free	0.00768403
beyond	0.00768403
rescu	0.00768403
knowledg	0.0076079
reason	0.00719534
mayb	0.00718246
jump	0.00717478
secur	0.00704435
due	0.00704435
asian	0.00691086
els	0.00675154
fall	0.00674703
militari	0.00650778
imagin	0.00650726
sky	0.00647346
earth	0.00634961
ration	0.00632597
pain	0.00621939
love	0.00586082
understand	0.00580186
tri	0.00554468
advanc	0.00554468
btw	0.00554468
machin	0.00554468
fri	0.00554468
third	0.00554468
camp	0.00543796
buy	0.00543796
individu	0.00543796
anyth	0.00543796
action	0.00543796
neither	0.00543796
could	0.00538399
help	0.00523486
peopl	0.00518043
cant	0.00516673
-----------------	6	-------------------
eat	0.075424
let	0.0588229
dog	0.046852
dust	0.0388835
peopl	0.0258394
make	0.0164804
american	0.0116103
india	0.0116103
cow	0.0116103
be	0.0116103
equal	0.0116103
cant	0.0108714
sens	0.0108356
dummi	0.0103453
hater	0.0103453
anyway	0.0103453
sooo	0.0103453
human	0.00987133
bother	0.00970228
hold	0.00956582
stupid	0.00914483
never	0.00875904
back	0.00852789
go	0.00808151
live	0.00722162
hang	0.00658242
bone	0.00637987
dead	0.00626851
will	0.00578633
sank	0.00578633
arent	0.00578633
front	0.00578633
crash	0.00570843
onth	0.00559523
report	0.00522385
continu	0.00498484
face	0.00442098
noth	0.00421659
real	0.00411006
that	0.00395498
fish	0.00375719
sleep	0.00375719
year	0.00364344
nobodi	0.00364096
crew	0.00363312
true	0.00363312
sad	0.00347107
sure	0.00347107
els	0.00338171
truth	0.00323561
passeng	0.00318946
someth	0.00286425
realiti	0.00285285
taken	0.00279731
gone	0.0025593
probabl	0.00239235
closur	0.00222106
less	0.00209515
somewher	0.00196386
pilot	0.00179416
half	0.00153669
age	0.00153669
natur	0.00153669
facial	0.00149003
didnt	0.00139012
pronounc	0.00123918
express	0.00123918
deliber	0.00122356
read	0.0011021
ignor	0.00107368
muscl	0.000966371
profil	0.000966371
structur	0.000966371
younger	0.000966371
want	0.000961559
made	0.000953268
remnant	0.000936089
beach	0.000936089
remot	0.000936089
though	0.000936089
hunt	0.000936089
articl	0.000936089
young	0.000911896
group	0.000863593
im	0.000860822
flight	0.000839815
skin	0.00076815
genet	0.00076815
harder	0.00076815
background	0.00076815
bs	0.00076815
educ	0.00076815
fact	0.000753912
malaysian	0.000723715
accept	0.000703979
saw	0.000698011
cockpit	0.000673241
advanc	0.000647585
machin	0.000647585
fri	0.000647585
-----------------	7	-------------------
hell	0.116881
chines	0.0513592
know	0.0366671
airplan	0.0273461
upsid	0.0273461
lot	0.0258812
mayb	0.0136927
accept	0.0061373
dawn	0.00555805
like	0.00495788
ignor	0.00483628
cash	0.00468698
around	0.00425938
fact	0.0040189
ethnic	0.00381111
traumat	0.00381111
sadli	0.00381111
avoid	0.00381111
tend	0.00381111
repres	0.00381111
limit	0.00381111
confront	0.00381111
global	0.00381111
shock	0.00381111
harsh	0.00381111
dont	0.00368791
south	0.0035404
behind	0.0033554
group	0.0033273
shot	0.00311825
seem	0.00304934
govern	0.0029802
transpond	0.00296268
flight	0.00292666
peopl	0.0029212
dead	0.00283997
want	0.00260906
absolut	0.00241012
keep	0.00234587
cant	0.00231054
sound	0.00223618
care	0.00223618
screw	0.00223618
turn	0.00221829
someth	0.00212109
malaysian	0.00195656
theyll	0.00194121
believ	0.00192096
hope	0.00166789
anoth	0.00161
china	0.00159283
love	0.00157167
make	0.00151245
countri	0.0013968
suspici	0.00123275
wonder	0.00123275
govt	0.00123275
debri	0.00123275
one	0.00115069
theori	0.000990382
truth	0.000985855
doesnt	0.000970682
bob	0.000693458
face	0.000685267
everyon	0.000637739
aboard	0.000637739
secret	0.000637216
period	0.000582746
learn	0.000582746
rather	0.000582746
seek	0.000582746
die	0.000582746
illfat	0.000582746
mh370	0.000582746
final	0.000582746
whoever	0.000521977
look	0.00050528
hijack	0.000496734
alway	0.000472173
yet	0.000434529
realiti	0.000404398
50	0.000384046
12	0.000346445
color	0.000346445
old	0.000346445
comput	0.000346445
book	0.000346445
mommi	0.000346445
disagre	0.000346445
wait	0.000346445
imo	0.000321917
better	0.000320991
nobodi	0.000318651
gener	0.000305588
tragic	0.000304913
less	0.00026393
search	0.000230802
sometim	0.000226292
day	0.000206398
miracl	0.000191714
-----------------	8	-------------------
hope	0.0557735
closur	0.0345969
god	0.0335671
give	0.0331682
find	0.0329642
famili	0.0324065
must	0.02912
alreadi	0.0266528
realli	0.0249711
littl	0.0242133
someday	0.0232602
there	0.0229843
feel	0.0218573
bless	0.0189083
tortur	0.0189083
unfortun	0.0172068
dawn	0.0161851
know	0.0154532
cash	0.0153772
pain	0.0146841
admir	0.0141465
never	0.0127788
hopeless	0.0126465
peac	0.0119866
torment	0.0119866
everyday	0.0114445
matter	0.0111876
understand	0.0106639
soon	0.0106446
strang	0.0105565
mysteri	0.0103991
year	0.0103463
least	0.00978505
way	0.00958237
lot	0.00956072
belov	0.00798815
nightmar	0.0079872
might	0.00794623
truth	0.00792167
compass	0.00765894
ounc	0.00765894
inform	0.00736435
rel	0.00730121
peopl	0.00696392
christ	0.00677865
jesu	0.00677865
hard	0.00677865
lord	0.00677865
griev	0.00644436
sheesh	0.00644436
offici	0.00641062
end	0.00641062
look	0.0063594
enough	0.00598066
life	0.00575819
ping	0.00542346
goe	0.00531864
parent	0.00515034
children	0.00515034
would	0.00514662
friend	0.00513098
question	0.00507986
took	0.00479453
titan	0.00477122
eventu	0.00477122
plane	0.00452719
part	0.00450912
turn	0.00424421
father	0.00399385
agoni	0.00399385
vain	0.00399385
happend	0.00399385
mister	0.00399385
etc	0.00399385
william	0.00399385
leav	0.00399385
tragedi	0.00399176
yet	0.00397397
huge	0.00390739
member	0.00384527
lost	0.00381467
face	0.00379964
imagin	0.00367737
bigger	0.00355806
much	0.00330792
behind	0.00322106
fella	0.00271148
import	0.00271148
long	0.00254069
help	0.00248188
think	0.00234238
realiti	0.00233956
one	0.00229871
search	0.00227359
ship	0.00220677
cours	0.00216664
noth	0.00214
cnn	0.00207634
absolut	0.00191584
aliv	0.00190635
-----------------	9	-------------------
ocean	0.0724742
realiz	0.0508556
big	0.0407796
never	0.0311403
water	0.0259793
found	0.0249182
lost	0.0247714
peopl	0.0239462
believ	0.0185749
state	0.0179197
expect	0.0178732
even	0.0165767
feel	0.0159278
50	0.0158995
bottom	0.0158864
offens	0.0157189
bigger	0.0148769
somewher	0.0148666
govern	0.0147483
comment	0.0147427
noth	0.0136687
cover	0.0127712
airlin	0.0126011
mani	0.0125507
ground	0.0124634
whole	0.0117987
texa	0.0117987
besid	0.0100339
deep	0.00996824
major	0.00996824
actual	0.00990284
area	0.00972213
crash	0.00942425
70	0.00915341
demonstr	0.00906597
war	0.00883192
day	0.00845496
year	0.00833745
huge	0.00832728
futur	0.00820165
surfac	0.00814343
kid	0.00814343
unit	0.00814343
larger	0.00814343
other	0.00805696
search	0.00798618
mountain	0.00794943
two	0.00794943
and	0.00794943
except	0.00794943
aviat	0.00794943
miracl	0.00794943
best	0.00794943
commerci	0.00794943
later	0.00794943
that	0.007939
use	0.0079164
your	0.00785222
probabl	0.00774317
drop	0.00769797
cabin	0.00769797
egg	0.00769797
soup	0.00769797
disast	0.00767605
inform	0.00764118
like	0.00728822
wrong	0.00718239
still	0.00715035
differ	0.00705056
front	0.00703085
will	0.00703085
sank	0.00703085
arent	0.00703085
sinc	0.00698606
earth	0.00698606
begin	0.00690264
theori	0.00681638
amelia	0.00668337
havent	0.00668337
hasnt	0.00668337
1937	0.00668337
taken	0.00662479
stop	0.00660004
good	0.00658169
near	0.00642963
heart	0.00642963
situat	0.00642963
rough	0.00642963
detect	0.00642963
firmli	0.00642963
whoever	0.00629944
show	0.00612468
earhart	0.00607844
investig	0.00607208
cours	0.00585719
report	0.00583117
aircraft	0.00571639
plane	0.00571325
much	0.00562258
start	0.0055745
